time,population_u,population_v,population_w
29.0,0.0,11109.535217410003,28897.21421468923
29.5,0.0,13584.80062572549,20695.48248007705
30.0,0.0,17130.960352957347,15318.064028287525
30.5,0.0,21958.70647367946,11848.562104099921
31.0,0.0,28324.022520465012,9671.09490936098
31.5,0.0,36485.25475344026,8390.60195214938
32.0,0.0,46642.03608378776,7766.255211060699
32.5,0.0,58852.589817314474,7664.3056500073135
33.0,0.0,72941.16658212974,8027.404843463508
33.5,0.0,88426.00812807525,8856.028867441712
34.0,0.0,104510.21127927842,10198.254368357333
34.5,0.0,120167.46959454793,12145.076044253394
35.0,0.0,134315.91987652436,14829.206914428354
35.5,0.0,146024.27546195002,18425.660806480948
36.0,0.0,154668.90513908517,23152.17322784207
36.5,0.0,159979.88382163338,29266.39803489474
37.0,0.0,161968.909922496,37054.46381867454
37.5,0.0,160788.97505883317,46801.39344152699
38.0,0.0,156600.72796056146,58727.589994992915
38.5,0.0,149506.0577723145,72867.8204901513
39.0,0.0,139579.9564018909,88867.44336945817
39.5,0.0,127007.26650788408,105708.40483005723
40.0,0.0,112273.63350530378,121545.20144388435
40.5,0.0,96211.39011890898,134117.7865065769
41.0,0.0,79745.57572476698,141780.63797079265
41.5,0.0,63670.28863741841,143932.37902862104
42.0,0.0,48657.85835271567,140599.85303909337
42.5,0.0,35312.32355201359,132080.3883991621
43.0,0.0,24175.213668042787,118880.2568405245
43.5,0.0,15678.956824314344,101830.94105787188
44.0,0.0,10054.702789547298,82264.12727281051
44.5,0.0,7215.0739421533435,62118.17637653607
45.0,0.0,6684.003942401287,43761.77207578404
45.5,0.0,7741.405826546568,29234.00578045766
46.0,0.0,9856.560521569865,19115.79046182083
46.5,0.0,12923.508095514046,12545.685907876665
47.0,0.0,17066.36256571594,8390.130359224235
47.5,0.0,22475.739521392992,5793.140808590821
48.0,0.0,29339.902998391313,4189.779584277568
48.5,0.0,37794.94825416795,3224.2499012488397
49.0,0.0,47879.35991032476,2678.8136980908725
49.5,0.0,59501.29270137803,2424.8252515274744
50.0,0.0,72428.91059955471,2391.4027696706307
50.5,0.0,86305.26073433306,2546.232878920732
51.0,0.0,100678.9528174196,2884.370985590893
51.5,0.0,115039.57924068645,3422.2865008451954
52.0,0.0,128852.57833419996,4195.415520212769
52.5,0.0,141594.95185125057,5258.1467214471195
53.0,0.0,152795.06618831083,6685.560890841496
53.5,0.0,162075.7441928079,8576.426091465539
54.0,0.0,169192.2856964595,11056.92586862179
54.5,0.0,174050.4760282838,14284.313668165478
55.0,0.0,176690.40543263697,18449.00891546392
55.5,0.0,177234.21414398722,23772.329406808763
56.0,0.0,175814.75648158506,30494.687830434854
56.5,0.0,172514.01944705952,38845.15769066998
57.0,0.0,167336.86487936406,48977.78149171935
57.5,0.0,160235.36015547818,60856.204584194355
58.0,0.0,151190.77320721478,74084.83979152182
58.5,0.0,140329.97076904163,87782.49789833456
59.0,0.0,127958.11357563616,100784.60451222332
59.5,0.0,114433.91741461158,112160.39136563204
60.0,0.0,100108.09712287723,121307.81295751937
60.5,0.0,85355.69107450955,127746.52945392854
61.0,0.0,70597.63143719018,131028.77897446434
61.5,0.0,56307.01695165248,130738.14910351501
62.0,0.0,43002.877456966875,126536.80834968458
62.5,0.0,31228.333637924305,118252.50381996055
63.0,0.0,21506.901546908346,106004.3736516482
63.5,0.0,14269.584148847083,90360.26767366673
64.0,0.0,9749.965291629886,72491.97116387302
64.5,0.0,7865.093659948696,54233.084151101524
65.0,0.0,8159.860013599056,37827.36577005652
65.5,0.0,9984.79414227588,25088.943033666957
66.0,0.0,12920.449375168067,16351.955954473124
66.5,0.0,16921.811571828675,10721.81627228658
67.0,0.0,22101.976838897197,7177.052923253393
67.5,0.0,28589.482464901703,4972.357237012955
68.0,0.0,36470.64034211619,3621.597958579676
68.5,0.0,45759.04362880731,2820.716713002274
69.0,0.0,56381.80919680505,2384.997247681164
69.5,0.0,68179.3844255645,2206.6359277649362
70.0,0.0,80912.95238808305,2227.8659559620223
70.5,0.0,94273.64437794777,2424.66371745337
71.0,0.0,107891.73436471181,2797.4137695167115
71.5,0.0,121348.06827735457,3366.148238588825
72.0,0.0,134191.8344848036,4168.863240884714
72.5,0.0,145968.23419937716,5261.991385644377
73.0,0.0,156256.82361988976,6722.4467961297405
73.5,0.0,164716.15818497786,8650.799559160116
74.0,0.0,171123.62976520855,11175.077157209727
74.5,0.0,175394.36333553097,14454.369977113483
75.0,0.0,177565.46252920254,18680.693565843758
75.5,0.0,177745.21995838964,24076.170511566153
76.0,0.0,176045.38841794862,30880.12351234982
76.5,0.0,172524.9136388255,39316.611962638686
77.0,0.0,167169.30385102058,49527.357619650924
77.5,0.0,159920.12100878783,61451.88901832846
78.0,0.0,150761.08137054724,74657.34493462645
78.5,0.0,139831.82043045547,88230.10733633493
79.0,0.0,127441.51570096395,101026.74074703902
79.5,0.0,113934.3209952008,112186.79893932697
80.0,0.0,99646.19739436542,121152.55014836368
80.5,0.0,84943.34292222564,127454.45339803644
81.0,0.0,70241.56418259106,130641.43762147754
81.5,0.0,56010.8653788901,130290.03441935848
82.0,0.0,42768.26253162583,126055.8031640393
82.5,0.0,31055.36748991988,117761.78264340124
83.0,0.0,21394.320887230162,105524.53070815394
83.5,0.0,14214.652210925844,89911.0217610655
84.0,0.0,9748.306928888862,72092.86753772279
84.5,0.0,7910.844654518145,53902.2132887584
85.0,0.0,8247.048010238052,37576.47701015129
85.5,0.0,10110.694191392688,24915.485607057795
86.0,0.0,13087.635495996075,16238.6445350295
86.5,0.0,17135.07150981171,10649.228355649519
87.0,0.0,22364.70973304451,7130.838274263666
87.5,0.0,28901.47096540959,4943.116915529267
88.0,0.0,36826.76192149894,3603.4422035993002
88.5,0.0,46149.2121672885,2810.06680510259
89.0,0.0,56792.25927593477,2379.7716553296827
89.5,0.0,68594.78222570271,2205.734090129933
90.0,0.0,81318.47866203591,2230.855640177257
90.5,0.0,94656.42967590738,2431.60329556992
91.0,0.0,108241.521207512,2808.76433745116
91.5,0.0,121657.31387736974,3382.7473279134965
92.0,0.0,134455.53899869637,4191.94282627208
92.5,0.0,146183.69279345305,5293.229351325081
93.0,0.0,156423.37491625609,6764.043747679357
93.5,0.0,164834.89497368276,8705.571715761032
94.0,0.0,171196.9761792568,11246.549758783061
94.5,0.0,175425.432320951,14546.841263054868
95.0,0.0,177557.20614401833,18799.211421750733
95.5,0.0,177699.5373396952,24226.312853175805
96.0,0.0,175962.46505785635,31067.384606414373
96.5,0.0,172403.07145536476,39545.052667283286
97.0,0.0,167005.63256055492,49796.9826774154
97.5,0.0,159712.28520513116,61754.12389155922
98.0,0.0,150510.7751153468,74968.82479298385
98.5,0.0,139548.98081215372,88509.49742733661
99.0,0.0,127143.763976663,101227.99265784571
99.5,0.0,113638.6817024574,112286.20699220407
100.0,0.0,99364.8102434868,121151.70051321485
100.5,0.0,84684.6835073151,127366.37538397264
101.0,0.0,70011.78478412506,130482.12659263005
101.5,0.0,55814.492425142635,130075.36611744344
102.0,0.0,42608.48571927829,125800.97167006179
102.5,0.0,30934.077274231142,117481.7453582851
103.0,0.0,21311.98644353933,105234.70744367405
103.5,0.0,14170.113733597866,89627.79649501636
104.0,0.0,9738.593372223524,71833.44771109817
104.5,0.0,7931.314769694319,53683.06984521724
105.0,0.0,8292.578219253228,37409.11442700717
105.5,0.0,10178.43701065798,24800.133893783754
106.0,0.0,13178.773026730572,16164.084169835816
106.5,0.0,17252.831621413035,10602.300056080656
107.0,0.0,22512.085874039505,7101.787165760397
107.5,0.0,29079.841483339434,4925.577366065836
108.0,0.0,37034.911882162676,3593.4594013060323
108.5,0.0,46382.88677805156,2805.2796595013583
109.0,0.0,57044.45052251573,2378.8601781350694
109.5,0.0,68856.65172820303,2208.072565197237
110.0,0.0,81580.52952186688,2236.30708792779
110.5,0.0,94909.52255908103,2440.408330000618
111.0,0.0,108477.54244536723,2821.4939597890047
111.5,0.0,121869.52250652312,3400.300926946844
112.0,0.0,134638.71281455818,4215.580193186747
112.5,0.0,146334.175750651,5324.629769968462
113.0,0.0,156539.06262190457,6805.386589934726
113.5,0.0,164915.12683510175,8759.63109983761
114.0,0.0,171242.2605789433,11316.789339831423
114.5,0.0,175436.94304772242,14637.48121555328
115.0,0.0,177536.07210942308,18915.212802510017
115.5,0.0,177646.0750824251,24373.175658270757
116.0,0.0,175875.59569423684,31250.57064842513
116.5,0.0,172280.17515476525,39768.705469760316
117.0,0.0,166843.10316192036,50061.425439116145
117.5,0.0,159507.1837167539,62051.50876552814
118.0,0.0,150264.08771436918,75277.02962052026
118.5,0.0,139269.78921913632,88788.50340194177
119.0,0.0,126849.12169604772,101431.74086607624
119.5,0.0,113345.59385064451,112389.5455262013
120.0,0.0,99085.53042211712,121155.07614510447
120.5,0.0,84427.76302133677,127282.31262227167
121.0,0.0,69783.4208788347,130326.44877595251
121.5,0.0,55619.2380822421,129863.92192160807
122.0,0.0,42449.54469892766,125548.98402364508
122.5,0.0,30813.344290886984,117204.21555820895
123.0,0.0,21229.92600911703,104947.09670314423
123.5,0.0,14125.552726251532,89346.52018862889
124.0,0.0,9728.540041299832,71575.72955813813
124.5,0.0,7951.103817410492,53465.376460709595
125.0,0.0,8337.06623274908,37242.923466765955
125.5,0.0,10244.766060125365,24685.646853797294
126.0,0.0,13268.114510956479,16090.11174071549
126.5,0.0,17368.413157257706,10555.759797107541
127.0,0.0,22656.941576179808,7072.990478052541
127.5,0.0,29255.44564372898,4908.203833271921
128.0,0.0,37240.193172991574,3583.582877690978
128.5,0.0,46613.752197917296,2800.5564031825265
129.0,0.0,57294.03306519499,2377.9800441232883
129.5,0.0,69116.20496953167,2210.414648690982
130.0,0.0,81840.59388485996,2241.735682599052
130.5,0.0,95160.95432511107,2449.1626050109135
131.0,0.0,108712.20089633517,2834.1411190882245
131.5,0.0,122080.63271197639,3417.73427321007
132.0,0.0,134821.02116821115,4239.051014736815
132.5,0.0,146484.0015842453,5355.806208730885
133.0,0.0,156654.28463546434,6846.434039020862
133.5,0.0,164995.07451283728,8813.306878700154
134.0,0.0,171287.4379959896,11386.538055336541
134.5,0.0,175448.52396704588,14727.503485388082
135.0,0.0,177515.18875644603,19030.453642106087
135.5,0.0,177593.04975085295,24519.130803906733
136.0,0.0,175789.35507193403,31432.725247764174
136.5,0.0,172158.09659073284,39991.28237306449
137.0,0.0,166681.54904739914,50324.92955873574
137.5,0.0,159303.11526851146,62348.43590115989
138.0,0.0,150018.27313245443,75585.77325567119
138.5,0.0,138991.01009805303,89069.45481135836
139.0,0.0,126554.33149941596,101638.40637226873
139.5,0.0,113052.02733515041,112495.60454615537
140.0,0.0,98805.67627423488,121160.3107495054
140.5,0.0,84170.29816167051,127199.19466940463
141.0,0.0,69554.59644992494,130170.99510966043
141.5,0.0,55423.62095891821,129652.22196830671
142.0,0.0,42290.33017434587,125296.47272764491
142.5,0.0,30692.405824117654,116926.05715982663
143.0,0.0,21147.69868067422,104658.86930984986
143.5,0.0,14080.827660911535,89064.71988846571
144.0,0.0,9718.284866226857,71317.63166218819
144.5,0.0,7970.611802041023,53247.46838196314
145.0,0.0,8381.162110604138,37076.66053657318
145.5,0.0,10310.58378122574,24571.160380760983
146.0,0.0,13356.83550940861,16016.151376348014
146.5,0.0,17483.28669825739,10509.22646393298
147.0,0.0,22801.04564741857,7044.1934971367355
147.5,0.0,29430.322769220806,4890.822943583385
148.0,0.0,37444.85341658639,3573.691890057734
148.5,0.0,46844.1747266179,2795.8108923532204
149.0,0.0,57543.3904820372,2377.0684720755144
149.5,0.0,69375.74707042672,2212.7139684466492
150.0,0.0,82100.82097512056,2247.1072057860133
150.5,0.0,95412.66451903488,2457.8415187270607
151.0,0.0,108947.1957787342,2846.6894174799563
151.5,0.0,122292.0921802581,3435.038536720524
152.0,0.0,135003.6638312412,4262.353974688117
152.5,0.0,146634.13632621153,5386.765293177589
153.0,0.0,156769.79455751943,6887.201526470321
153.5,0.0,165075.30497998814,8866.624564172638
154.0,0.0,171332.91689871083,11455.833139043321
154.5,0.0,175460.4534117099,14816.95892391397
155.0,0.0,177494.73081085872,19145.00028663339
155.5,0.0,177540.55532428948,24664.26140435318
156.0,0.0,175703.7746064718,31613.947802629824
156.5,0.0,172036.81845463443,40212.894710020766
157.0,0.0,166520.91569150105,50587.606651821
157.5,0.0,159100.00106207991,62644.99407575075
158.0,0.0,149773.24659845026,75895.0878423022
158.5,0.0,138712.57185961894,89352.30711777408
159.0,0.0,126259.33577813997,101847.90612673486
159.5,0.0,112757.92920059948,112604.30809284936
160.0,0.0,98525.2002461644,121167.33317288723
160.5,0.0,83912.2487415342,127116.95005876393
161.0,0.0,69325.27917127186,130015.69474188867
161.5,0.0,55227.61643505216,129440.19834518449
162.0,0.0,42130.82498756671,125043.37452489295
162.5,0.0,30571.252062693446,116647.21245876105
163.0,0.0,21065.30206605376,104369.97351844718
163.5,0.0,14035.943817345973,88782.35008026958
164.0,0.0,9707.841153969188,71059.11518994751
164.5,0.0,7989.860376280557,53029.31421962325
165.0,0.0,8424.89607011972,36910.30233412875
165.5,0.0,10375.929232612325,24456.658694840924
166.0,0.0,13444.9842057054,15942.192812217017
166.5,0.0,17597.50905890177,10462.693464359505
167.0,0.0,22944.461756693516,7015.392057425736
167.5,0.0,29604.540340701013,4873.432172797196
168.0,0.0,37648.96020184554,3563.7850856309115
168.5,0.0,47074.21867554386,2791.0426863032862
169.0,0.0,57792.58151917845,2376.125817074398
169.5,0.0,69635.33015246777,2214.9716619342744
170.0,0.0,82361.2560599664,2252.4236455680425
170.5,0.0,95664.69168160907,2466.448051500758
171.0,0.0,109182.5591232087,2859.1430435119123
171.5,0.0,122503.92665121771,3452.21941145555
172.0,0.0,135186.6604579258,4285.4966620196665
172.5,0.0,146784.5937241243,5417.517001527692
173.0,0.0,156885.60036244945,6927.702027882992
173.5,0.0,165155.8205038497,8919.600849344595
174.0,0.0,171378.6938206142,11524.695805415506
174.5,0.0,175472.72203084352,14905.874072389191
175.0,0.0,177474.68273661667,19258.885224735797
175.5,0.0,177488.56965100477,24808.60595339111
176.0,0.0,175618.82512669923,31794.281592838932
176.5,0.0,171916.30463040172,40433.58679498569
177.0,0.0,166361.16158853186,50849.49383642066
177.5,0.0,158897.79899619534,62941.19847567256
178.0,0.0,149528.9748622835,76204.94752713045
178.5,0.0,138434.45915413398,89636.98909819848
179.0,0.0,125964.13093691003,102060.16386175124
179.5,0.0,112463.29537944887,112715.61166219338
180.0,0.0,98244.09720488764,121176.119489198
180.5,0.0,83653.61035393136,127035.56231703017
181.0,0.0,69095.46604744035,129860.53414576703
181.5,0.0,55031.22308661671,129227.83941809657
182.0,0.0,41971.02936963824,124789.67940680766
182.5,0.0,30449.885068126245,116367.67283902787
183.0,0.0,20982.74036685509,104080.40183357465
183.5,0.0,13990.907968057827,88499.40418542112
184.0,0.0,9697.218727683983,70800.17451112672
184.5,0.0,8008.862824363174,52810.90964227482
185.0,0.0,8468.285141636434,36743.84619201525
185.5,0.0,10440.823409014685,24342.140552106208
186.0,0.0,13532.585551748001,15868.235493656075
186.5,0.0,17711.108411513214,10416.160595949968
187.0,0.0,23087.219701261187,6986.586209736414
187.5,0.0,29778.127541617894,4856.031801133846
188.0,0.0,37852.53981159567,3553.8629865476914
188.5,0.0,47303.90584784072,2786.2525873754535
189.0,0.0,58041.623061796905,2375.1532234904225
189.5,0.0,69894.96670437368,2217.189302722736
190.0,0.0,82621.90814513875,2257.687121931125
190.5,0.0,95917.04214940775,2474.9850240685355
191.0,0.0,109418.295117532,2871.505719187252
191.5,0.0,122716.13841226404,3469.28177809997
192.0,0.0,135370.01149360687,4308.485442141356
192.5,0.0,146935.3723106967,5448.069589850138
193.0,0.0,157001.69849961763,6967.946183349181
193.5,0.0,165236.61518715802,8972.249336352072
194.0,0.0,171424.76015811713,11593.143255640398
194.5,0.0,175485.31804911763,14994.27035505749
195.0,0.0,177455.02901463813,19372.134554277527
195.5,0.0,177437.0728319637,24952.195177187496
196.0,0.0,175534.4818091468,31973.760826337228
196.5,0.0,171796.5253155162,40653.39301112262
197.0,0.0,166202.2532466037,51110.61857466137
197.5,0.0,158696.4760040347,63237.057104238134
198.0,0.0,149285.43336376606,76515.32488084277
198.5,0.0,138156.6634647698,89923.43526242764
199.0,0.0,125668.71842355344,102275.11284495151
199.5,0.0,112168.12562636162,112829.48068915322
200.0,0.0,97962.3647638098,121186.65521633626
200.5,0.0,83394.38065192907,126955.02278689819
201.0,0.0,68865.1557169775,129705.50573683888
201.5,0.0,54834.44081007997,129015.13793132287
202.0,0.0,41810.94456359599,124535.38067455891
202.5,0.0,30328.30754118513,116087.4323935588
203.0,0.0,20900.017948744604,103790.14920825112
203.5,0.0,13945.726450741093,88215.87801007851
204.0,0.0,9686.426243824208,70540.80638186549
204.5,0.0,8027.630412044531,52592.25263650893
205.0,0.0,8511.343417558548,36577.2914818779
205.5,0.0,10505.283442895849,24227.60623998984
206.0,0.0,13619.659720810236,15794.279887717074
206.5,0.0,17824.107295699803,10369.628299763493
207.0,0.0,23229.342974403597,6957.776390529395
207.5,0.0,29951.106894112156,4838.622317979446
208.0,0.0,38055.611902978766,3543.926196800355
208.5,0.0,47533.25183447801,2781.4413787816657
209.0,0.0,58290.52647225265,2374.1517258592958
209.5,0.0,70154.66451787598,2219.368262241501
210.0,0.0,82882.7823773406,2262.899449071024
210.5,0.0,96169.71916868942,2483.454827301975
211.0,0.0,109654.4055250413,2883.7805826668387
211.5,0.0,122928.7278946982,3486.2297389464
212.0,0.0,135553.71602801958,4331.325654529782
212.5,0.0,147086.46973504804,5478.429973296921
213.0,0.0,157118.085016638,7007.942893313155
213.5,0.0,165317.68325403202,9024.581388106022
214.0,0.0,171471.1080163931,11661.18983604566
214.5,0.0,175498.23106789027,15082.165602104713
215.0,0.0,177435.75626347755,19484.769927928577
215.5,0.0,177386.04796860315,25095.054445795726
216.0,0.0,175450.72379106868,32152.413514961685
216.5,0.0,171677.45567858208,40872.34104811719
217.0,0.0,166044.16305540316,51371.00197651331
217.5,0.0,158496.00537136852,63532.573541511396
218.0,0.0,149042.6034186326,76826.19217139333
218.5,0.0,137879.18067464748,90211.58490809637
219.0,0.0,125373.10284022894,102492.69331579539
219.5,0.0,111872.42205862867,112945.88748117168
220.0,0.0,97680.00211965361,121198.93242306387
220.5,0.0,83134.55839762771,126875.32814582912
221.0,0.0,68634.34767660228,129550.60579629474
221.5,0.0,54637.270205295936,128802.0892664271
222.0,0.0,41650.57236487679,124280.47345026699
222.5,0.0,30206.522528642894,115806.48661783147
223.0,0.0,20817.13922861427,103499.21187597627
223.5,0.0,13900.405254185851,87931.76869370873
224.0,0.0,9675.47150039794,70281.00900024452
224.5,0.0,8046.172945365461,52373.342669458194
225.0,0.0,8554.082887411472,36410.63890085245
225.5,0.0,10569.323727752064,24113.0570239719
226.0,0.0,13706.223518785639,15720.327102076095
226.5,0.0,17936.52430572284,10323.097413831141
227.0,0.0,23370.850685289864,6928.963267633535
227.5,0.0,30123.496327511442,4821.204329787869
228.0,0.0,38258.19161122376,3533.9753534295337
228.5,0.0,47762.26803614702,2776.6098082011376
229.0,0.0,58539.29943714151,2373.1222595040413
229.5,0.0,70414.42830687606,2221.509745942495
230.0,0.0,83143.88142079918,2268.0621985921352
230.5,0.0,96422.72404031851,2491.8595165096167
231.0,0.0,109890.8906199129,2895.9703202477667
231.5,0.0,123141.69442177785,3503.0667968220982
232.0,0.0,135737.7723731979,4354.021850940466
232.5,0.0,147237.88318036502,5508.604039472946
233.0,0.0,157234.75581962548,7047.6997269667545
233.5,0.0,165399.01914940975,9076.606655824984
234.0,0.0,171517.73013940023,11728.84771281629
234.5,0.0,175511.45181262158,15169.574901951344
235.0,0.0,177416.85278679768,19596.809611655848
235.5,0.0,177335.48048954539,25237.20505579469
236.0,0.0,175367.53325490523,32330.262971034706
236.5,0.0,171559.07468855134,41090.45354256825
237.0,0.0,165886.86787796763,51630.66040190962
237.5,0.0,158296.36518264894,63827.74815040938
238.0,0.0,148800.47073091732,77137.52164789643
238.5,0.0,137602.00990563614,90501.38114038565
239.0,0.0,125077.29114208398,102712.85072305943
239.5,0.0,111576.18860922272,113064.80935109103
240.0,0.0,97397.00965381366,121212.94814519303
240.5,0.0,82874.14314096692,126796.47921951704
241.0,0.0,68403.04201138364,129395.8336152696
241.5,0.0,54439.712349268964,128588.69082213721
242.0,0.0,41489.91494401332,124024.9541998916
242.5,0.0,30084.53330821062,115524.83200354343
243.0,0.0,20734.10863844481,103207.58697110755
243.5,0.0,13854.95007935319,87647.07433570795
244.0,0.0,9664.361615300139,70020.78163378224
244.5,0.0,8064.499087217097,52154.180322651046
245.0,0.0,8596.513909617559,36243.89013229705
245.5,0.0,10632.956550305646,23998.494871630148
246.0,0.0,13792.291172225805,15646.378693106253
246.5,0.0,18048.37502245864,10276.569050666016
247.0,0.0,23511.758604315557,6900.147666211596
247.5,0.0,30295.310283969582,4803.778519154745
248.0,0.0,38460.29064795749,3524.0111091292524
248.5,0.0,47990.96268842878,2771.7585885960093
249.0,0.0,58787.94687189194,2372.0656772400944
249.5,0.0,70674.2604703213,2223.6148257629325
250.0,0.0,83405.20608063405,2273.176749350328
250.5,0.0,96676.05661962382,2500.2008818685176
251.0,0.0,110127.74958322522,2908.077262212844
251.5,0.0,123355.03651742193,3519.795982987888
252.0,0.0,135922.17829483416,4376.577964068124
252.5,0.0,147389.60952091476,5538.596868990156
253.0,0.0,157351.70675275978,7087.223208576431
253.5,0.0,165480.61753325723,9128.33344792804
254.0,0.0,171564.61980722577,11796.127342926424
254.5,0.0,175524.9719191509,15256.51119523801
255.0,0.0,177398.3082322883,19708.269221388426
255.5,0.0,177285.35766440546,25378.665121597212
256.0,0.0,175284.8947797145,32507.328845294676
256.5,0.0,171441.3642934568,41307.74921217377
257.0,0.0,165730.3480689772,51889.60656226553
257.5,0.0,158097.53724362873,64122.57889443172
258.0,0.0,148559.02436820688,77449.28571031039
258.5,0.0,137325.15272325245,90792.7701705744
259.0,0.0,124781.29208772832,102935.5345023437
259.5,0.0,111279.4306556503,113186.22731968576
260.0,0.0,97113.38866596545,121228.70328552244
260.5,0.0,82613.13500134685,126718.48017951034
261.0,0.0,68171.23920540187,129241.19093682629
261.5,0.0,54241.76863098659,128374.94162572363
262.0,0.0,41328.97471100481,123768.82044089715
262.5,0.0,29962.343294327693,115242.46578467001
263.0,0.0,20650.93058694677,102915.27227793321
263.5,0.0,13809.366371959806,87361.79373268702
264.0,0.0,9653.103145122019,69760.12434448459
264.5,0.0,8082.616576858173,51934.76701526698
265.0,0.0,8638.645541945609,36077.04758929534
265.5,0.0,10696.19253366328,23883.92224633349
266.0,0.0,13877.874880247682,15572.436523342647
266.5,0.0,18159.672665234088,10230.044506568607
267.0,0.0,23652.079893036862,6871.330514050309
267.5,0.0,30466.56048906636,4786.34561461533
268.0,0.0,38661.91806510827,3514.034119400495
268.5,0.0,48219.341573277015,2766.8883987358804
269.0,0.0,59036.4715471473,2370.9827615087956
269.5,0.0,70934.16161940923,2225.6844637257836
270.0,0.0,83666.75573326973,2278.2443236655436
270.5,0.0,96929.71566208656,2508.4804995563286
271.0,0.0,110364.98077840134,2920.1034523714043
271.5,0.0,123568.75212315656,3536.4199498802836
272.0,0.0,136106.93117736248,4398.997429793331
272.5,0.0,147541.6454364511,5568.412895271698
273.0,0.0,157468.93365855352,7126.519024875296
273.5,0.0,165562.4732798119,9179.768997144298
274.0,0.0,171611.77076513148,11863.03781500354
274.5,0.0,175538.7837817827,15342.985704542556
275.0,0.0,177380.1133468499,19819.16225560994
275.5,0.0,177235.6682533312,25519.45021923043
276.0,0.0,175202.79487303988,32683.62787546038
276.5,0.0,171324.3088275874,41524.243671695294
277.0,0.0,165574.58676697174,52147.85030917685
277.5,0.0,157899.50630680984,64417.06191610729
278.0,0.0,148318.25602833834,77761.45701576988
278.5,0.0,137048.61256971344,91085.70079951685
279.0,0.0,124485.11584510871,103160.6971992705
279.5,0.0,110982.15475627764,113310.12517757557
280.0,0.0,96829.14118977559,121246.20181110993
280.5,0.0,82351.53451499491,126641.33797014685
281.0,0.0,67938.94000615386,129086.68157070153
281.5,0.0,54043.44062936491,128160.84207609507
282.0,0.0,41167.75421142277,123512.07055537465
282.5,0.0,29839.955962455457,114959.38577337624
283.0,0.0,20567.609424366085,102622.2660597611
283.5,0.0,13763.659340475027,87075.92618842213
284.0,0.0,9641.702168465567,69499.03778102256
284.5,0.0,8100.53238893478,51715.10479068609
285.0,0.0,8680.485782319123,35910.11421746842
285.5,0.0,10759.040959830116,23769.341951031794
286.0,0.0,13962.985215616436,15498.502654491276
286.5,0.0,18270.428564924285,10183.52519377868
287.0,0.0,23791.82563320036,6842.51280072247
287.5,0.0,30637.256509422634,4768.906368156469
288.0,0.0,38863.08080675337,3504.0450330352865
288.5,0.0,48447.40853201516,2761.999883660415
289.0,0.0,59284.87453942311,2369.874233493681
