time,population_u,population_v,population_w
36.5,136038.9040402586,123305.2091021711,81747.56073293841
37.0,138927.26638646304,118505.33706175654,94807.59610407283
37.5,140855.2466525622,110944.26185779055,108833.28159379179
38.0,141610.59732188436,100915.06788148516,122972.3592906078
38.5,141021.88918671836,88873.74532913408,135906.29947410157
39.0,138988.8268465757,75508.88559524943,145860.5828330025
39.5,135526.2451079855,61777.451430139045,150829.71123096693
40.0,130813.21871669637,48832.35164794684,149109.8007428271
40.5,125219.13585322969,37800.16567203389,140048.01244239285
41.0,119268.13262305949,29476.34334204981,124619.22607509494
41.5,113528.31800651786,24112.96278963182,105339.85886700967
42.0,108467.44637493833,21453.692523805115,85387.79068394455
42.5,104354.46701438387,21002.515031126004,67403.81316252306
43.0,101262.00477464953,22326.631075557092,52759.51443816525
43.5,99145.88904229186,25197.562234937046,41654.33620195632
44.0,97928.01531145649,29570.400044502516,33652.86345783954
44.5,97541.2962406408,35505.86933270509,28144.037031160417
45.0,97942.20524084424,43090.986945364064,24573.06440450459
45.5,99107.0638909113,52363.43989422783,22517.76977015651
46.0,101021.73897156726,63236.846170088415,21694.021453314457
46.5,103668.96743326378,75434.46567322992,21937.293406293145
47.0,107015.40556985905,88450.9722801639,23180.279819325653
47.5,111000.03639461916,101565.9981134231,25433.067101110075
48.0,115525.54389258643,113922.12430207792,28766.645133928567
48.5,120454.08108507961,124654.32525514478,33298.29848239452
49.0,125608.27931807016,133030.2861191879,39176.47868649927
49.5,130777.37393066492,138550.44826280253,46562.039925966405
50.0,135727.20132543962,140973.8366348252,55601.729858620165
50.5,140211.99103923698,140272.72122938762,66388.53815549093
51.0,143985.80326491428,136553.1458852209,78902.49212085718
51.5,146812.43602145987,129989.08075499623,92926.37677784482
52.0,148474.61842687635,120803.83381251789,107937.22625138475
52.5,148785.94121253837,109307.0539396404,122992.73901358468
53.0,147611.22601953807,95969.32978024756,136668.7382298956
53.5,144900.08513640173,81488.79524913427,147149.63520081798
54.0,140729.41111554153,66786.0125072172,152567.3856963645
54.5,135334.24069567752,52892.28074566463,151538.22227007695
55.0,129101.22109480642,40772.19054049676,143647.13994865248
55.5,122519.32241384222,31154.997230476292,129652.22899644516
56.0,116104.05079543892,24416.256835881268,111379.82163195826
56.5,110312.66626870731,20536.28549591047,91348.88762924701
57.0,105467.33301860542,19177.423003353222,72140.42785638513
57.5,101714.57337710507,19886.97659693444,55665.75793622848
58.0,99049.05591210655,22318.746505409432,42739.13127640598
58.5,97387.58694040522,26326.040516015004,33238.83066562014
59.0,96638.22964517871,31917.691493951468,26592.10702540492
59.5,96732.50818988493,39167.260267269616,22160.667518493407
60.0,97628.94271809833,48125.42895451926,19414.374907268615
60.5,99303.92331698941,58742.537263410544,17972.782154175577
61.0,101738.58481225926,70805.48224898826,17593.546930994817
61.5,104905.18772224827,83901.66379785282,18147.210328740362
62.0,108754.76718804905,97424.36652945534,19593.049869593684
62.5,113207.46409674699,110625.26749001237,21959.73263591135
63.0,118146.79830801897,122705.27946754731,25330.30424803611
63.5,123418.7098732401,132922.1791392956,29829.565768608114
64.0,128835.43054729185,140686.9701619934,35611.22491924704
64.5,134183.35061101904,145622.21851084506,42841.54700767746
65.0,139233.2943548465,147566.48957877097,51675.27130318378
65.5,143751.26917477482,146529.46527889202,62218.347437867276
66.0,147508.0283582825,142624.36968860548,74471.1686763147
66.5,150286.8590460574,136014.4727393133,88247.17660401683
67.0,151890.91619593106,126902.03484943458,103069.01727497975
67.5,152153.86932335497,115566.60999879577,118064.92692733006
68.0,150959.29203703467,102432.52050108844,131926.6486480154
68.5,148271.467768872,88118.1602786603,143024.65476587566
69.0,144169.11574950945,73416.8445276747,149726.9232082037
69.5,138861.97577529398,59209.16542931321,150799.29221444504
70.0,132678.61225204758,46355.811306772965,145691.51435494138
70.5,126033.63318266964,35596.83114601698,134668.03516422317
71.0,119383.9849861011,27452.13606711775,118840.41102821549
71.5,113174.62813769463,22134.84888277611,100080.19197651936
72.0,107774.33336703648,19524.99841168063,80711.69717693883
72.5,103416.25066751236,19261.036365170814,62940.23408351972
73.0,100175.28736936106,20940.425791610534,48216.804389536584
73.5,98005.86354201382,24301.372824891678,36970.34950219771
74.0,96814.61897055045,29263.34872546836,28879.58271900951
74.5,96515.51446627034,35856.623607154055,23333.748697858086
75.0,97049.05181491771,44127.82534044047,19736.803285451642
75.5,98379.10942220021,54057.33750308738,17623.154622479877
76.0,100481.35546151208,65494.743927519834,16673.507412622796
76.5,103329.75720263793,78118.95164558881,16695.573051943065
77.0,106883.8107953849,91431.50751577885,17598.478295755
77.5,111077.95355488619,104786.67167767964,19370.514374425213
78.0,115814.32012511491,117453.73524189516,22061.937551196657
78.5,120959.6927287567,128700.43298933718,25771.63368973319
79.0,126346.94472607342,137881.45801376176,30635.408925433032
79.5,131780.5649215259,144512.00696811234,36813.07537359447
80.0,137045.1604298654,148305.81777274853,44470.78460818631
80.5,141915.35334834177,149166.08469908638,53754.03169804534
81.0,146165.3924767477,147136.82660676594,64745.58137761426
81.5,149577.29708369685,142342.093664068,77402.13174685466
82.0,151947.61595690745,134947.0143432787,91466.2350944767
82.5,153094.93502257534,125163.29517880433,106361.02675884512
83.0,152872.5712792315,113298.34622023682,121102.24686738932
83.5,151191.34503148345,99818.34975237856,134303.4250829326
84.0,148051.4218623258,85373.73381452491,144360.68435031854
84.5,143569.30471342892,70754.95764562344,149797.46195419395
85.0,137982.29498557595,56806.44680764109,149594.75266003946
85.5,131629.96030735347,44339.385229815685,143384.84537009217
86.0,124923.69955833803,34043.53988011445,131551.53534641644
86.5,118307.5584840801,26390.29177157278,115273.25840573732
87.0,112206.68539952149,21548.147775937632,96442.28951340987
87.5,106964.9080597023,19364.55788751362,77345.70354484179
88.0,102788.75073228765,19469.237630202853,60082.45741828099
88.5,99731.30064771557,21477.261484069917,45954.40746031552
89.0,97735.6900410965,25154.963664536706,35264.59274192512
89.5,96707.0765381822,30440.826171143424,27631.911121822264
90.0,96562.45017556469,37367.186485846505,22439.625099768436
90.5,97245.55807477256,45966.447848550364,19109.89270694417
91.0,98721.81684989211,56192.19139003633,17200.617461672413
91.5,100966.18087916188,67860.8117743989,16413.70669319414
92.0,103949.73463705195,80619.86653446207,16573.893150327905
92.5,107627.35431247708,93949.30280030165,17603.388495663192
93.0,111927.79625541613,107196.34839594961,19500.433760494572
93.5,116747.27313728491,119638.5017156431,22322.858937728754
94.0,121947.23063785113,130564.38198847481,26175.25135709745
94.5,127356.47793009276,139357.8312945918,31197.401667481616
95.0,132777.14775637776,145566.01198018875,37551.11372946769
95.5,137993.33159642573,148931.6368292574,45401.717206323665
96.0,142780.81905164578,149379.11183587677,54889.558510989045
96.5,146916.34671363427,146964.0927069648,66085.60317960399
97.0,150185.33752133237,141814.94537358018,78925.08338700356
97.5,152388.4661084233,134099.32527399922,93116.58421221348
98.0,153349.50016380486,124036.0361775024,108036.74298541869
98.5,152929.07795875837,111947.85047091768,122650.31682686137
99.0,151048.92213757624,98321.71444896102,135536.58057416836
99.5,147723.80315074287,83824.42504084467,145100.960612994
100.0,143085.62553721457,69250.2164781182,149925.00158197767
100.5,137383.80186468642,55435.75249845291,149071.0499821163
101.0,130964.9725390406,43177.193272265904,142251.75012297818
101.5,124242.81173550816,33143.12032193932,129924.19998430031
102.0,117658.9663085465,25777.46409836887,113330.8443669299
102.5,111631.01865176178,21218.00300950124,94406.58912270611
103.0,106490.02354449272,19286.78221700082,75437.63424147549
103.5,102426.78412348295,19604.593499032286,58463.60803652883
104.0,99480.88333270053,21796.88485077805,44688.83895347819
104.5,97588.70250778191,25648.159757006782,34332.392457948656
105.0,96654.96565071396,31109.541774485144,26973.9572940223
105.5,96598.9859511693,38216.025754815746,21993.023846330645
106.0,97366.88516073374,46993.55056060829,18823.340270200635
106.5,98925.38082040868,57382.24329355081,17037.596427064436
107.0,101249.36329899932,69181.00480287471,16350.986646770278
107.5,104308.53843699387,82019.61970250073,16598.939655898626
108.0,108055.31380120777,95363.79888804545,17711.979180411257
108.5,112415.236654523,108552.98606070131,19694.78922838531
109.0,117281.00468174185,120864.89417961253,22610.226396727503
109.5,122510.70242873896,131596.497151214,26566.74855943338
110.0,127930.34467441318,140146.80224890469,31706.86921964779
110.5,133340.1364765914,146082.02800989643,38193.664483884444
111.0,138523.2506757136,149163.72769700974,46191.58464101548
111.5,143255.540795687,149331.0139131242,55836.73351727167
112.0,147314.63105143426,146648.248870093,67190.6617810338
112.5,150487.4650166256,141247.76822562178,80171.70919534496
113.0,152576.82270314323,133300.29912537002,94461.97016512955
113.5,153409.48262519942,123031.34180833367,109402.0337657435
114.0,152850.84106697157,110776.5807117006,123917.0710986738
114.5,150830.1868609349,97040.02535044968,136558.57139835696
115.0,147372.7740098444,82502.96765446963,145734.769473285
115.5,142622.01411251145,67965.94338427797,150064.9034036052
116.0,136837.22982464696,54263.48300749088,148669.59425218112
116.5,130372.02710140227,42182.411395039075,141327.10852780155
117.0,123643.64476284594,32374.404301705978,128562.78320427914
117.5,117093.19786837473,25258.86723980786,111683.76645364732
118.0,111132.66388786367,20944.983468386643,92670.30812102524
118.5,106082.23162110089,19231.1371181281,73810.95160434952
119.0,102118.8675268169,19730.25885606337,57090.85755861365
119.5,99270.40702471462,22077.725191971665,43625.089917655685
120.0,97467.68792740666,26074.475740863385,33558.2331194335
120.5,96615.42332861343,31682.824191849002,26436.796349034565
121.0,96635.17870839547,38940.31328276349,21638.082166594453
121.5,97475.27299739054,47867.73804570956,18606.540886296745
122.0,99103.64599605277,58394.142492813895,16928.01036009381
122.5,101495.20977075648,70303.68529641427,16329.38035710446
123.0,104618.53885925323,83210.68484458666,16655.478610000067
123.5,108423.94262644382,96567.8035280834,17844.158492453145
124.0,112834.1927530866,109706.53682092285,19905.825220737916
124.5,117738.89922256766,121903.5261516574,22907.83398802115
125.0,122993.14152152416,132462.1499578459,26962.120648446886
125.5,128420.37622858178,140794.3939169215,32213.62182735107
126.0,133818.97153031558,146483.40393433667,38826.4549109514
126.5,138971.12562412405,149307.711315303,46964.02599148143
127.0,143652.5722965825,149219.72870919586,56758.12208439652
127.5,147641.54606623953,146291.7212169733,68260.9573478277
128.0,150726.18175923752,140659.79730845318,81374.3251583282
128.5,152711.02273397,132497.9633361901,95754.62400194225
129.0,153425.52567391313,122038.66644994501,110707.85705570584
129.5,152739.50232100545,109630.41515923006,125121.80529948803
130.0,150589.37417140626,95793.71684976773,137522.48763725362
130.5,147010.26826334125,81223.73925553769,146321.70004258034
131.0,142156.4112078035,66727.30779537566,150174.38730643268
131.5,136296.54210082896,53137.355905017605,148256.29222619996
132.0,129791.05775286739,41231.86967024962,140409.27523655866
132.5,123060.77635495445,31645.799684902668,127226.2758972715
133.0,116546.31420687439,24774.069590754316,110078.6795811262
133.5,110654.0274421298,20697.625520776215,90990.42000712793
134.0,105693.26891820821,19192.2647017494,72249.22321525897
134.5,101827.47066794791,19864.561457272463,55783.08680200658
135.0,99073.37284428283,22360.629731442546,42618.739423174084
135.5,97356.93423802628,26497.457159725393,32830.4917584285
136.0,96583.18495293049,32247.743053641672,25935.419455722844
136.5,96675.9769991345,39651.02245644818,21310.271825232645
137.0,97585.74649031766,48722.75564135229,18410.41931501985
137.5,99281.56540648152,59381.022320349846,16834.516324671993
138.0,101738.30515210204,71395.58329783918,16320.708847066391
138.5,104923.38447274055,84365.74615238053,16722.835901636212
139.0,108785.02786260641,97731.57091874546,17985.779778983968
139.5,113243.27739139182,110816.96489712721,20125.443767993656
140.0,118184.72500036469,122897.75114692305,23213.513463734682
140.5,123461.52689245109,133283.85044242875,27365.26422310962
141.0,128894.66272608619,141400.2061569973,32727.921479826655
141.5,134280.7326042635,146846.64741905866,39466.486897269526
142.0,139401.00655229788,149418.20630445844,47743.11295543665
142.5,144031.1169689989,149080.00068719455,57684.97601393616
143.0,147949.8998142766,145911.7030517718,69334.54918196322
143.5,150946.6561864581,140052.9979771949,82576.5700972612
144.0,152827.67578557308,131681.33937763315,97041.22793231157
144.5,153425.11927961512,121036.54027591288,111999.72468411621
145.0,152613.30839186048,108480.3047701854,126303.08754881732
145.5,150335.92559394558,94549.5907181235,138453.77178707745
146.0,146638.0058497605,79952.9183908204,146869.6266280609
146.5,141684.44309286098,65502.81473810894,150242.82731957338
147.0,135753.14978716391,52030.187923158526,147804.55231582344
147.5,129211.07576778396,40303.74677131073,139460.2847237871
148.0,122482.36756869269,30941.17936008251,125870.51175225765
148.5,116006.82166947603,24312.493694568213,108469.97499581178
149.0,110184.78992501137,20470.512514351773,89323.63391830618
149.5,105314.49203656099,19169.489344864287,70713.95689138117
150.0,101545.87686698823,20011.25612163407,54507.84547229815
150.5,98885.07353804354,22653.63167689129,41643.63270924792
151.0,97253.7279941189,26929.430807735236,32128.788814742133
151.5,96557.48170458915,32821.01742796626,25454.24375199814
152.0,96722.51458933255,40369.26267504155,20997.755605187478
152.5,97701.31124309359,49583.809697809476,18225.989127183206
153.0,99463.97950320985,60371.47856457154,16750.304462436587
153.5,101985.25762990885,72487.55510695413,16319.869583336036
154.0,105231.33251056906,85516.49127360519,16797.312199697477
154.5,109148.29152312937,98886.10176280403,18134.367559343238
155.0,113653.423770419,111913.20212648438,20352.305148198568
155.5,118630.31057823394,123873.35587117722,23527.038029260817
156.0,123928.22068149158,134083.5488282018,27777.08744149928
156.5,129365.71420035198,141982.03998688364,33251.86027478762
157.0,134737.691787085,147185.4105825759,40117.09313232523
157.5,139824.56326445632,149504.93638241812,48533.457713667805
158.0,144401.9164426127,148917.9739867435,58623.17124178119
158.5,148249.2296528506,145511.16511980467,70418.4535014917
159.0,151157.00195638684,139427.5933262505,83786.29985836425
159.5,152933.31483501857,130848.34857142881,98329.92811442498
160.0,153413.13087490053,120021.07867783192,113285.24637280773
160.5,152475.46521659257,107321.12974056101,127466.97882796799
161.0,150071.49610407397,93301.91303166737,139355.99427738512
161.5,146256.3086203184,78684.75062363103,147379.07157892015
162.0,141205.39681043968,64287.16569636771,150267.7143936117
162.5,135205.63553964056,50937.43897884127,147309.39594221333
163.0,128630.27001868216,39394.39200088586,138473.5707050965
163.5,121906.46774447676,30257.787034890935,124488.25821243752
164.0,115472.81234775163,23872.22448188387,106850.48121079274
164.5,109723.20104875455,20262.53585202287,87663.22817569553
165.0,104944.38029755281,19162.53919483971,69198.95978476806
165.5,101272.8558763807,20170.960471426864,53259.49944651975
166.0,98704.62344865188,22958.237102926716,40694.874277681614
166.5,97157.55513317166,27372.754691840062,31449.126675139647
167.0,96538.17172054583,33405.82358244736,24990.15102521445
167.5,96775.01205735902,41098.980970269804,20698.16097938392
168.0,97822.53830382698,50455.52398942787,18051.468189935356
168.5,99651.79549274042,61370.65358698344,16674.05117034948
169.0,102237.29077697328,73585.04464901012,16325.900177332707
169.5,105543.89450277964,86668.41549937487,16878.240826568275
170.0,109515.49424004449,100036.69623091935,18289.510574138287
170.5,114066.59225372419,113000.14605578175,20586.231731380172
171.0,119077.75779415526,124834.68887678724,23848.45457044063
171.5,124395.40195822757,134864.96274574072,28197.860159437056
172.0,129835.72026581335,142542.95149681455,33785.932018157604
172.5,135191.98363475106,147502.0887578066,40778.98898389576
173.0,140243.81375731813,149569.65368815616,49335.98366460622
173.5,144766.8170963906,148734.78918751056,59573.804066116165
174.0,148541.1636396376,145090.68826543182,71513.86998283802
174.5,151358.5926200953,138783.68350513,85004.70215119903
175.0,153029.03661308234,129998.71896065715,99621.73998625083
175.5,153390.37691273142,118991.76829738676,114565.09328099579
176.0,152326.52862465783,106152.26352996603,128613.69880310772
176.5,149796.4203278519,92050.03770061932,140228.94595378172
177.0,145865.33647045362,77418.62647234682,147849.5066653815
177.5,140719.30290186842,63079.82300955133,150248.3247809644
178.0,134653.94397066534,49858.651542008854,146770.05560043972
178.5,128048.53505689207,38503.40191856925,137448.50127902228
179.0,121332.94133527097,29595.227767778975,123079.15312334042
179.5,114944.12126911047,23452.84826311532,105220.09106792776
180.0,109269.0555333976,20073.30226558747,86009.12384203543
180.5,104582.68781729386,19171.15787075285,67703.84177747561
181.0,101008.15331907009,20343.66669374942,52037.20175536009
181.5,98531.81073551383,23274.701692066916,39771.364885369454
182.0,97068.27974069907,27827.896851019967,30790.442375398106
182.5,96525.20304753554,34002.78457039049,24542.262490763525
183.0,96833.4966733895,41840.90343950348,20410.8191851228
183.5,97949.525405107,51338.67668708098,17886.372539848435
184.0,99845.17169742116,62379.328328077005,16605.42142001943
184.5,102494.61309957181,74688.79359366518,16338.583189448169
185.0,105861.31833240627,87822.19245087463,16965.498670302364
185.5,109886.91233115239,101183.94805429692,18451.164169236043
186.0,114483.07694652757,114078.3160933622,20827.246879666494
186.5,119527.36862977866,125782.21433808825,24177.84720814224
187.0,124863.37170228877,135628.52427240467,28627.7208008743
187.5,130304.97310830938,143083.3546263833,34330.32104744406
188.0,135643.88463588897,147797.07233623666,41452.39092783438
188.5,140659.01246207545,149612.70137919884,50150.91576954873
189.0,145126.04526222422,148530.7146338882,60537.06896683407
189.5,148825.89462631737,144650.4543343148,72620.90338347547
190.0,151551.58429968113,138121.38184373965,86231.71264587202
190.5,153114.96242485475,129132.54380614485,100916.3464619002
191.0,153356.95499519364,117948.74509952727,115838.65404364218
191.5,152166.59422211314,104973.92737238907,129742.41424357866
192.0,149510.81611688054,90794.26308458946,141071.77687381054
192.5,145465.24146813148,76154.87847825511,148280.284982746
193.0,140226.3445631336,61881.11053117382,150184.33958862172
193.5,134098.27963535447,48794.09758524463,146186.6062835296
194.0,127466.08237515647,37630.94356746106,136385.5901825868
194.5,120761.98399785146,28953.511425263627,121644.1318084126
195.0,114420.89615079023,23054.200214067147,103580.00008522044
195.5,108822.42080149357,19902.531765813314,84362.42846874468
196.0,104229.39145449252,19195.085641133537,66229.21548181068
196.5,100751.68573316396,20529.25169995415,50840.92408912441
197.0,98366.54241857013,23603.04859887761,38872.66702263777
197.5,96985.83201799469,28294.97034098557,30152.197524790714
198.0,96518.5370526432,34612.04227874415,24110.106599386363
198.5,96897.9565803246,42595.149358142895,20135.37412724678
199.0,98082.27915456191,52233.32331147009,17730.457385971302
199.5,100044.1241951227,63397.46774086619,16544.26247413673
200.0,102757.2416532062,75798.66903744402,16357.838400756933
200.5,106183.61474475001,88977.60530818396,17059.06246251206
201.0,110262.54476778442,102327.58878570191,18619.350627744487
201.5,114902.86188004422,115147.4367758088,21075.41002831869
202.0,119979.11147537331,126715.69807611017,24515.305504163993
202.5,125332.08419394524,136374.08075321605,29066.781486586788
203.0,130773.4160392844,143603.19748635843,34885.15158027316
203.5,136093.33099055602,148070.4008200949,42137.41887138139
204.0,141070.09209623854,149634.17742400806,50978.343347532566
204.5,145479.53293286,148305.86849437683,61512.984045714824
205.0,149103.35591272725,144190.5801391016,73739.44233619628
205.5,151735.91437112732,137440.81297060466,87467.01767860036
206.0,153191.0403080406,128249.99466728055,102213.16442993542
206.5,153312.83804361318,116892.27741333263,117105.06574843646
207.0,151995.68204621034,103786.50974036215,130852.09900793507
207.5,149214.77112763564,89535.06695463123,141883.54207823027
208.0,145056.1827635803,74894.01189252887,148670.7752718993
208.5,139726.7393338598,60691.50495083087,150075.5563853429
209.0,133538.89858814108,47744.173005272874,145559.31989860014
209.5,126883.18262791824,36777.27426191322,135285.60042959912
210.0,120193.84998337826,28332.704933052522,120184.39613060276
210.5,113903.3366056046,22676.14563254185,101931.64854886771
211.0,108383.4065737164,19749.957729764596,82724.44049528247
211.5,103884.50174605694,19234.065404611934,64775.82683475966
212.0,100503.39717266364,20727.578828595626,49670.743786559615
212.5,98208.74664680638,23943.262884019234,37998.44418735791
213.0,96910.15483673854,28774.022886474097,29533.94729558762
213.5,96518.13801634194,35233.64598449838,23693.29101298184
214.0,96968.37266482243,43361.719116388325,19871.53304326498
214.5,98220.78870670343,53139.377221389215,17583.527169680063
215.0,100248.64160706828,64424.877119467455,16490.45929614328
215.5,103025.15649333752,76914.36916892233,16383.614007731941
216.0,106510.74875820981,90134.26857345783,17158.929682689784
216.5,110642.33729127352,103467.19070338552,18794.106309275747
217.0,115325.87196494431,116207.0902852277,21330.788483307773
217.5,120432.89162523946,127634.78533709729,24860.920708713304
218.0,125801.42872653184,137101.3824214995,29515.149484377744
218.5,131240.92759486314,144102.35329803455,35450.53572891561
219.0,136540.19631681428,148322.0580922644,42834.172320787824
219.5,141476.9267515757,149634.14055182098,51818.32569955194
220.0,145827.15894314798,148060.34458964394,62501.52636188826
220.5,149373.43441401728,143711.17310223664,74869.32246467592
221.0,151911.4818096484,136742.1078096404,88710.23945944109
221.5,153257.18911239083,127351.26497172995,103511.54075866251
222.0,153257.98015361337,115822.66805895157,118363.40233940077
222.5,151813.8040366613,102590.43923079154,131941.68966745216
223.0,148908.3741274375,88272.96493184107,142663.29748518503
223.5,144638.32679206054,73636.5635626126,149020.38052203303
224.0,139220.71546737853,59511.50671707179,149921.83016612253
224.5,132976.06886835024,46709.28795296568,144888.54192170524
225.0,126300.11762847773,35942.65517900408,134149.3763882453
225.5,119628.80185652406,27732.870426548732,118701.2228301414
226.0,113391.64639767354,22318.542142970768,100276.52535371688
226.5,107952.12308617408,19615.311211244334,81096.46543249689
227.0,103548.0291035638,19287.846057814942,63344.397072869426
227.5,100263.23393063211,20938.517922460585,48526.7172185637
228.0,98058.35564092062,24295.32826563327,37148.3621392158
228.5,96841.19463609945,29265.091194577893,28935.264055806092
229.0,96523.97184972322,35867.62494302874,23291.444031781724
229.5,97044.72501005902,44140.58508852186,19619.0217517745
230.0,98365.03988179752,54056.71740189977,17445.401386861013
230.5,100458.7067561482,65461.32360947396,16443.908523006372
231.0,103298.32959472986,78035.55350146482,16415.867072619134
231.5,106842.67532992309,91291.76082247813,17265.104417622846
232.0,111026.22402100603,104602.29562782725,18975.47230810352
232.5,115752.01944020017,117256.83556906121,21593.452604811493
233.0,120888.60120572538,128539.10580103603,25214.78543851082
233.5,126271.28146784182,137810.1705320878,29972.931519458507
234.0,131707.37369910558,144580.69054508867,36026.58268295927
234.5,136984.34250211282,148552.02491665824,43542.74470628431
235.0,141879.37993057905,149612.64645295788,52670.911780511604
235.5,146168.79287072812,147794.23414516312,63502.65695506779
236.0,149636.00933233206,143212.34046409046,76010.35637620398
236.5,152078.1797888799,136025.401973703,89960.97003743576
237.0,153313.32443976606,126436.55916640964,104810.78837198512
237.5,153192.3355454158,114740.23587236801,119612.70976980818
238.0,151620.97593545186,101386.16055355851,133010.11506592945
238.5,148591.72018780897,87008.48385994503,143410.11796004412
239.0,144211.8467344978,72383.07567174449,149328.54079440207
239.5,138708.50709501395,58341.61619298217,149723.06150447958
240.0,132410.0628510239,45689.84663481218,144174.66779219924
240.5,125717.17121492834,35127.33553023289,132977.81189010848
241.0,119067.10099565341,27154.054204568933,117195.92670175202
241.5,112886.02450048906,21981.233572087694,98616.1295371184
242.0,107528.67346125594,19498.31930340599,79479.77975536871
242.5,103219.97795180601,19356.184056735896,61935.593606903465
243.0,100031.14034092796,21161.949191047235,47408.85886027877
243.5,97915.30284576122,24659.233753591143,36322.073003771984
244.0,96778.89989172432,29768.210869210383,28355.72449100266
244.5,96536.00594234501,36514.00174692051,22904.204266625926
245.0,97126.99415154124,44931.70842648179,19377.576554905798
245.5,98515.01783233069,54985.208449667494,17315.908329667483
246.0,100674.30072553923,66506.55879839887,16404.513683730678
246.5,103576.73025241013,79161.86712277688,16454.559939717554
247.0,107179.34600399008,92449.64942473604,17377.594786106616
247.5,111414.13519962251,105732.43887510635,19163.492773056576
248.0,116181.21250787633,118296.23041850232,21863.47496738753
248.5,121346.12844235307,129428.29291944964,25576.99366423854
249.0,126741.5150672821,138500.19339939428,30440.234603548888
