time,population_u,population_v,population_w
128.5,3240.1275691509345,2565.1431423470062,1652.6081214095968
129.0,3272.7630827712433,2506.7875732574826,1714.9686865243725
129.5,3297.218563283145,2424.916833179199,1807.3295757088513
130.0,3311.349624013362,2323.965296450101,1927.4698929916722
130.5,3313.4665376418106,2207.8612996367538,2070.5094934465924
131.0,3302.3227423318262,2080.2459730134165,2227.9023798745966
131.5,3277.097375367145,1945.057644100371,2385.88022833993
132.0,3237.4665547340524,1807.463466916325,2523.791429232037
132.5,3183.8853493836646,1675.0728772011319,2613.521666784035
133.0,3118.2005797601496,1558.9486253714524,2622.356141274543
133.5,3044.5783789457937,1472.8785642317057,2522.874518660696
134.0,2970.188346032527,1428.7115210079396,2311.121261360924
134.5,2904.244741936942,1428.8701947738543,2021.9966453678126
135.0,2854.657797380327,1463.88187011649,1719.0092346086858
135.5,2824.8371845713664,1519.1941632885164,1459.952930691912
136.0,2813.724596258983,1582.8178863642133,1274.911472287635
136.5,2817.891305468559,1647.5451502951837,1169.512934665139
137.0,2833.319465568173,1709.9918928971936,1136.4596429032224
137.5,2856.282050337416,1769.1124747744823,1164.0401881702749
138.0,2883.5986910730467,1825.1186008936643,1239.8420299508623
138.5,2912.606987747447,1878.9160635876108,1351.053647529321
139.0,2941.0763287138834,1931.9126007394414,1483.1103728214823
139.5,2967.200193079843,1986.0415463914533,1618.1044308857656
140.0,2989.7715234427824,2043.7708873196673,1734.5195120760475
140.5,3008.590164661643,2107.563095194137,1810.4130415074162
141.0,3024.91814877505,2178.054694367762,1831.450090228137
141.5,3041.3851551444836,2251.383622264759,1800.229533387147
142.0,3060.8194394662332,2318.5777309869923,1737.1204578081986
142.5,3084.6782307206818,2369.03594027729,1669.060270443568
143.0,3112.434649995134,2395.1249011875666,1617.5048029554641
143.5,3142.0755809312654,2394.1452239504247,1594.6656172064825
144.0,3170.9097506015682,2367.5603485385245,1605.4724301555157
144.5,3196.1879724535647,2319.2027276452036,1650.3849068043849
145.0,3215.4685076533874,2253.6914576107256,1727.249538904934
145.5,3226.7786326440405,2175.5019654085686,1831.9964809381327
146.0,3228.642255086537,2088.6346706856025,1958.3702704745863
146.5,3220.043959132463,1996.6658299238256,2096.995638989554
147.0,3200.3947888301127,1903.0710283992075,2234.0347765569672
147.5,3169.5832052597907,1811.8724307995606,2349.887534207261
148.0,3128.225372380984,1728.6078069655207,2419.1339152236023
148.5,3078.2056918416456,1661.1530504956597,2413.9708983616156
149.0,3023.422064607987,1619.049099840062,2313.7942799709517
149.5,2970.181958760934,1609.6181942432884,2120.704101531174
150.0,2926.103061885517,1632.1863219554123,1870.3171316750518
150.5,2897.157693330438,1676.9785339130062,1619.7628121446394
151.0,2885.2154218356563,1731.208829658612,1418.0332597638178
151.5,2888.3772815754346,1785.0226544940094,1289.2102377493518
152.0,2902.870416330683,1832.866757770283,1236.4026238199506
152.5,2924.5758223123353,1872.3694690960338,1251.8656697009842
153.0,2949.739936974023,1902.985767454211,1323.980028040767
153.5,2975.147696751682,1925.2145921897759,1439.7084078708792
154.0,2998.090525031222,1940.4149940544194,1584.086061843262
154.5,3016.346886600679,1951.0458857963633,1738.5314098119673
155.0,3028.3191075519167,1961.0871004751086,1879.6583173084807
155.5,3033.4289581024864,1976.114478009104,1980.778297446822
156.0,3032.7253702521866,2002.0304590749117,2018.5730081629317
156.5,3029.255390078059,2041.750077418403,1984.5934774737211
157.0,3027.383618481894,2091.6257664578666,1893.5540394048776
157.5,3030.9197655123244,2141.756974378324,1777.4637413552384
158.0,3041.4490301585156,2180.861976418222,1668.9991309692598
158.5,3058.1408212339943,2201.183091145244,1589.7000152045284
159.0,3078.637846502311,2200.172342027904,1548.8162367377565
159.5,3100.055314770083,2179.5001481987674,1547.4457935944777
160.0,3119.643607734006,2143.1934024797683,1582.5917336859484
160.5,3135.114016090062,2096.0732247995315,1649.4294364832408
161.0,3144.7402312428267,2042.823335344248,1741.969684249607
161.5,3147.336454010961,1987.5747007315556,1852.6538013483407
162.0,3142.196136587678,1933.766124061535,1971.4517211770708
162.5,3129.0516692991973,1884.1465925610637,2084.9560790966502
163.0,3108.0987699494513,1841.0494187234601,2175.789281517163
163.5,3080.1580353074696,1807.1496223900208,2223.0018225124777
164.0,3047.0625112645685,1786.386108326215,2205.293497249608
164.5,3012.195855989881,1783.7578889743909,2109.279859576639
165.0,2980.6750733660856,1802.5166971540443,1941.8393935200809
165.5,2958.277032999117,1839.9996740337872,1737.0222113311975
166.0,2949.01688494162,1887.2614125972293,1544.0627910432117
166.5,2953.370223700126,1933.9230888478608,1403.1393697712838
167.0,2968.7623842186745,1972.4665025053812,1332.8749684798006
167.5,2991.2084310803525,1998.9291288736842,1334.2500418756183
168.0,3016.5795372265593,2011.7737260247693,1399.0579219664758
168.5,3041.1539821204287,2010.8230173497761,1515.21345705163
169.0,3061.734503233759,1996.8940254149275,1668.003449985071
169.5,3075.6509392425855,1972.0851903220894,1838.958753650882
170.0,3080.860205645281,1940.4831295785814,2004.2719798496737
170.5,3076.288096627371,1908.82179758862,2134.9334476524796
171.0,3062.4568659947236,1886.1197657161097,2201.311959192132
171.5,3042.142029072732,1881.0522874490089,2183.8259114893644
172.0,3020.3240630387772,1897.2094419307589,2085.6798866940276
172.5,3002.713571290541,1929.676641746821,1936.1000541040544
173.0,2993.4077402352373,1967.0382105445656,1776.6619928523098
173.5,2993.496704607473,1997.4916250428748,1641.5858015213846
174.0,3001.4756483266524,2013.718826767753,1548.39824495541
174.5,3014.5515660785504,2013.9394050706399,1500.731744124651
175.0,3029.738563658536,2000.49029591623,1494.830486617503
175.5,3044.4407574992806,1977.933475175868,1524.0939183750468
176.0,3056.6863881280747,1951.5817115640873,1581.1416663851926
176.5,3065.1753883695255,1926.4901793079312,1658.4676967601579
177.0,3069.2095206559075,1906.7493951890824,1748.2765974445304
177.5,3068.556119740296,1895.0088890508796,1841.6912262952271
178.0,3063.323635925578,1892.2687992424742,1927.7565967182027
178.5,3053.9201321891164,1898.1060897048271,1992.8795142516722
179.0,3041.1448461351342,1911.5678994272243,2021.3473758019409
179.5,3026.461040304631,1932.4818608923993,1998.1395352321413
180.0,3012.3852976084117,1961.9265703104586,1915.620362326226
180.5,3002.5774424841647,2000.3924046223437,1783.0828855146983
181.0,3000.9200541420246,2044.6666887810622,1631.042183797064
181.5,3009.632692827078,2087.5431917099545,1500.3744903930249
182.0,3028.0313415265086,2121.245542850138,1423.1130689338747
182.5,3053.053237064947,2140.339718551977,1413.094325568287
183.0,3080.622538019747,2142.0252495610034,1469.343398843741
183.5,3106.667345928172,2125.2239613092306,1582.7295156861908
184.0,3127.541424620421,2090.005749611322,1739.632229820577
184.5,3140.135126298937,2037.7866021800062,1922.2222323387086
185.0,3141.9762293880844,1972.1269849383543,2107.2266774633845
185.5,3131.5171023846387,1899.6942003041797,2265.4331599140833
186.0,3108.696728798026,1830.5727075315951,2364.490243565619
186.5,3075.6533583330915,1776.7462017540636,2377.1347493152552
187.0,3037.0975127826055,1748.0379893698473,2293.867656112378
187.5,2999.5902602897827,1746.8892943998271,2132.9343446034545
188.0,2969.4160314455853,1766.1266141677863,1936.4268046006314
188.5,2950.1654148156376,1792.9200989702022,1750.2965060826004
189.0,2941.9376229218533,1815.8520150698503,1604.381259559903
189.5,2942.4796588104546,1829.141075405515,1508.1217231533722
190.0,2948.7984198466993,1832.6287324918587,1458.1274401418523
190.5,2958.171869300684,1829.8424348106382,1446.328966651256
191.0,2968.5371847983893,1825.9939236346397,1464.3282919613644
191.5,2978.543346883168,1826.509033058414,1504.699468609061
192.0,2987.4670313552283,1835.999414686873,1560.87609611689
192.5,2995.069007240385,1857.4462584789974,1626.5775430799943
193.0,3001.418691370505,1891.5757240131625,1694.9903903415607
193.5,3006.7341866758106,1936.6372546369237,1757.8565917775816
194.0,3011.3061068964857,1988.9027033231932,1804.9003944645078
194.5,3015.573822292909,2044.0128761767176,1824.4035522199106
195.0,3020.3759294320926,2098.6293941768295,1806.125869810909
195.5,3027.234646586512,2151.1551479641244,1747.07866831075
196.0,3038.314907497966,2200.5318879561,1658.0248988253697
196.5,3055.6687698098262,2243.950076021789,1564.9719959536988
197.0,3079.923206535295,2276.210502876084,1500.3572948036806
197.5,3109.466122168564,2291.701773194238,1488.7982444774989
198.0,3140.896479388216,2286.4070241006034,1539.7995805234875
198.5,3170.1153135562186,2258.2185237821395,1650.1355741222606
199.0,3193.137412729059,2206.519657581361,1808.6924238115628
199.5,3206.4495129846027,2132.2133709505983,1998.764502131464
200.0,3207.192712045465,2038.4054470071094,2197.967951982456
200.5,3193.4327589598915,1931.3746516129252,2377.93627954969
201.0,3164.6414124129133,1821.153337740863,2506.1855907739277
201.5,3122.3312527665394,1720.8324931593447,2552.028302396973
202.0,3070.5565269814724,1643.8128407379895,2496.775514272534
202.5,3015.7635724101906,1599.0123055519407,2345.2492896907065
203.0,2965.4095844023327,1586.162740183668,2130.5591215114027
203.5,2925.4434501421124,1595.6916840967237,1902.3830299245567
204.0,2898.2913259690486,1614.8010529827911,1703.019368478833
204.5,2883.0596182473646,1634.2102175758632,1552.594473518759
205.0,2877.2493257363158,1650.4573678097724,1452.5879834945843
205.5,2878.2095608984696,1664.799201646238,1395.9092725970886
206.0,2883.796649588847,1681.2481890436559,1373.72178681324
206.5,2892.536114286119,1704.8076592742866,1378.1798106187325
207.0,2903.5663554654534,1740.1084910562568,1402.8514240245727
207.5,2916.495934990509,1790.3741347624605,1442.172702199555
208.0,2931.233675307016,1856.628735986121,1490.6257325888346
208.5,2947.8350538929476,1937.1780603715442,1542.0720846299212
209.0,2966.3979577969844,2027.5211755544724,1589.6267533765301
209.5,2987.0105859120263,2120.9483273177675,1626.197989354614
210.0,3009.736123230756,2210.00804294115,1645.4548049123975
210.5,3034.6512619041205,2288.5672857360564,1643.1094438301104
211.0,3061.985545096115,2353.252087312814,1619.4421916289034
211.5,3092.2184686090964,2402.7667643283953,1583.4948464307993
212.0,3125.72189582157,2435.476905024032,1555.1014797274986
212.5,3161.863252149864,2448.0114397580387,1559.050881560371
213.0,3198.3511698907046,2436.418398324095,1613.7145745594592
213.5,3231.5637728287315,2397.899537204091,1724.407253087601
214.0,3257.4396980355446,2331.3781883312313,1884.69672491619
214.5,3272.171955585096,2237.5704858481504,2079.818502395459
215.0,3272.591278884083,2119.439575333337,2288.3232838302665
215.5,3256.489728390143,1982.9941253816812,2482.726669820878
216.0,3223.058504078593,1837.8866661517577,2631.349938167218
216.5,3173.424486934811,1697.1398144906063,2702.977643315263
217.0,3111.0994243203977,1575.4257579181146,2674.649217585127
217.5,3042.037457202995,1485.5883111399803,2541.3372140482315
218.0,2973.890789353509,1433.9237049899064,2323.7256467338384
218.5,2914.1233872446783,1417.0223783439542,2065.9601351967412
219.0,2867.5963396046513,1424.112927688023,1817.7455377253164
219.5,2835.4718658406423,1443.8056434167925,1612.6912195959612
220.0,2816.2462016620552,1469.0896263028696,1461.8992255174803
220.5,2807.4816135419337,1498.0801521940687,1361.8946997367616
221.0,2806.8916089103213,1532.6438103413532,1303.7926772659162
221.5,2812.7337218073994,1576.7138244910532,1278.0985173241183
222.0,2823.8732262328263,1634.7796572822695,1276.296539478854
222.5,2839.728020098791,1710.556248960913,1291.19471822278
223.0,2860.156287302285,1805.7587419370204,1317.07476830726
223.5,2885.2859990044535,1919.0116118802466,1349.8942290508724
224.0,2915.271968582794,2045.2016926196643,1387.1739030375556
224.5,2950.0167027450416,2175.8161316084384,1427.0771530307784
225.0,2988.982765107641,2300.519777267266,1467.1246516445503
225.5,3031.208053040221,2409.556698480698,1503.794121510892
226.0,3075.511110015175,2496.042781593665,1533.7616073116635
226.5,3120.779067878662,2556.963670142455,1556.8118377317574
227.0,3166.141291570129,2592.036483971702,1579.5852249172876
227.5,3210.7415329902938,2601.081652302412,1617.1918567076539
228.0,3253.0435973755025,2582.385023713382,1688.3592899486566
228.5,3290.289046836619,2533.5796562493647,1805.5894151678247
229.0,3318.7790941811572,2453.3226611184555,1969.075631796699
229.5,3334.6595576765026,2342.1200189631395,2167.4579078147776
230.0,3334.5832282395863,2202.811354726578,2380.6132803151186
230.5,3316.1816795450923,2041.2690273627247,2581.7713767787554
231.0,3278.5248608688207,1867.0076114737801,2740.0202603069115
231.5,3222.6150347771318,1693.026319725093,2824.839092318991
232.0,3151.7606736546736,1534.3521686892793,2812.9425238854615
232.5,3071.5713987421723,1405.331958871219,2695.759775239723
233.0,2989.4026219652606,1316.077890130116,2485.3374308942584
233.5,2913.121235834409,1268.9373988200907,2215.861613870881
234.0,2849.177687351383,1257.554671289859,1935.3107306549457
234.5,2800.8286330808223,1270.8789406345854,1686.544538282821
235.0,2767.9774929865284,1299.3870858430685,1491.7011070401898
