time,population_u,population_v,population_w
76.0,0.0,175876.03805906503,30844.168023018206
76.5,0.0,172358.56096286964,39272.33835341301
77.0,0.0,167007.96932001816,49474.16966043986
77.5,0.0,159765.35475195776,61390.12135991476
78.0,0.0,150613.79812794898,74588.31697419852
78.5,0.0,139692.83445513033,88154.3344585671
79.0,0.0,127312.49324281081,100942.34662651221
79.5,0.0,113815.94395444263,112095.46767397036
80.0,0.0,99538.26656122094,121057.51955984977
80.5,0.0,84845.9519658811,127356.69593396466
81.0,0.0,70154.98707751445,130540.97234931916
81.5,0.0,55935.43123060437,130186.76009663122
82.0,0.0,42704.21339058618,125950.02494798241
82.5,0.0,31002.782626274024,117654.3623653512
83.0,0.0,21352.95907262355,105417.19355730829
83.5,0.0,14183.739644670313,89806.63985140633
84.0,0.0,9726.289936781453,71995.60192919761
84.5,0.0,7895.135919010767,53817.355470173534
85.0,0.0,8234.151311487156,37509.06801713262
85.5,0.0,10097.127965827647,24867.432441129742
86.0,0.0,13071.159865498297,16206.798581097475
86.5,0.0,17114.404314058276,10628.57592808707
87.0,0.0,22338.838930907637,7117.391315553925
87.5,0.0,28869.456167415818,4934.189600434198
88.0,0.0,36787.69767505466,3597.303595239898
88.5,0.0,46102.23189712381,2805.610550036714
89.0,0.0,56736.56709397332,2376.282006434922
89.5,0.0,68529.6956355748,2202.731612233438
90.0,0.0,81243.44867694328,2227.9972682546454
90.5,0.0,94571.026377997,2428.616969585334
91.0,0.0,108145.40897648473,2805.4046453145647
91.5,0.0,121550.24930953945,3378.7632277877524
92.0,0.0,134337.4087730295,4187.0516698748515
92.5,0.0,146054.59118027854,5287.0935466345145
93.0,0.0,156283.70813937215,6756.24793006609
93.5,0.0,164685.48728727255,8695.599657330722
94.0,0.0,171039.13965615162,11233.761887360746
94.5,0.0,175260.9591591387,14530.456174596919
95.0,0.0,177388.26345257688,18778.29901596553
95.5,0.0,177528.48917353185,24199.813927325842
96.0,0.0,175791.68259365193,31034.183111878716
96.5,0.0,172234.7779380037,39504.14068300372
97.0,0.0,166841.7667125076,49747.75589444993
97.5,0.0,159554.33090549347,61696.734862169695
98.0,0.0,150359.6959842661,74904.00009090667
98.5,0.0,139405.99458821144,88436.38162589051
99.0,0.0,127011.28588794084,101143.19139057177
99.5,0.0,113517.59202060828,112192.17723788756
100.0,0.0,99254.6980274662,121053.27613304023
100.5,0.0,84585.5076337279,127265.25487929056
101.0,0.0,69923.73632916612,130378.60454264148
101.5,0.0,55737.8562449298,129969.39610026473
102.0,0.0,42543.462641952385,125692.87773617629
102.5,0.0,30880.720825473745,117372.35289697246
103.0,0.0,21270.056482986194,105125.64675179069
103.5,0.0,14138.864596343226,89521.82009933688
104.0,0.0,9716.53149999262,71734.5907154914
104.5,0.0,7915.9234102713,53596.576319812615
105.0,0.0,8280.379211813279,37340.18939673837
105.5,0.0,10165.895488264563,24750.975713136853
106.0,0.0,13163.663901705992,16131.523308648495
106.5,0.0,17233.917599588443,10581.198760668027
107.0,0.0,22488.37932125782,7088.064553618201
107.5,0.0,29050.379333624216,4916.487001555339
108.0,0.0,36998.70259612279,3587.2328209740595
108.5,0.0,46338.92015860757,2800.788445040248
109.0,0.0,56991.761842914464,2375.376771968247
109.5,0.0,68794.40783178472,2205.112699275015
110.0,0.0,81508.07879469189,2233.5279272614907
110.5,0.0,94826.38522462551,2437.5421340995736
111.0,0.0,108383.3726761698,2818.303416756437
111.5,0.0,121764.08844043079,3396.5470596102923
112.0,0.0,134521.91945918967,4210.996959320627
112.5,0.0,146206.1322906068,5318.901641567515
113.0,0.0,156400.18101597347,6798.126947341727
113.5,0.0,164766.2262595485,8750.360626468131
114.0,0.0,171084.6391484236,11304.91518928095
114.5,0.0,175272.37363032048,14622.280104359103
115.0,0.0,177366.69872681386,18895.82515826054
115.5,0.0,177474.2319635222,24348.62461427794
116.0,0.0,175703.610561577,31219.829906203282
116.5,0.0,172110.20710390242,39730.851259814066
117.0,0.0,166677.00410583674,50015.898424867155
117.5,0.0,159346.3442838619,61998.37933684832
118.0,0.0,150109.45648018192,75216.57894303383
118.5,0.0,139122.90483929438,88718.59652839106
119.0,0.0,126713.16569086284,101347.21910863672
119.5,0.0,113221.75894176244,112293.25807971462
120.0,0.0,98973.20855508183,121053.50821400424
120.5,0.0,84326.77128796691,127177.98306539038
121.0,0.0,69693.86516342784,130219.96992240277
121.5,0.0,55541.35808344785,129755.3227980872
122.0,0.0,42383.49953753666,125438.61805021501
122.5,0.0,30759.159047814865,117092.88232640953
123.0,0.0,21187.358599226634,104836.33652371842
123.5,0.0,14093.882725893915,89238.96569583866
124.0,0.0,9706.332371779281,71475.28384231833
124.5,0.0,7935.912723587337,53377.2265903914
125.0,0.0,8325.433411478198,37172.4325790008
125.5,0.0,10233.100354380149,24635.32002391722
126.0,0.0,13254.198756993559,16056.78518117227
126.5,0.0,17351.057378357837,10534.174762875258
127.0,0.0,22635.193494021423,7058.9686792395105
127.5,0.0,29228.33646697314,4898.933856591892
128.0,0.0,37206.66381455437,3577.255538649015
128.5,0.0,46572.66281190286,2796.018954265181
129.0,0.0,57244.25505573839,2374.4914389561964
129.5,0.0,69056.7507891373,2207.4844167927736
130.0,0.0,81770.70100641096,2239.019950211087
130.5,0.0,95080.08465243234,2446.39662233925
131.0,0.0,108619.99204804063,2831.09415287527
131.5,0.0,121976.86050455178,3414.177579316713
132.0,0.0,134705.60708656922,4234.732907069736
132.5,0.0,146357.06928073795,5350.430458614816
133.0,0.0,156516.25226264467,6839.639423597522
133.5,0.0,164846.75721887508,8804.647058480608
134.0,0.0,171130.12152383497,11375.462530612192
134.5,0.0,175283.96420748232,14713.342700894767
135.0,0.0,177345.51010799917,19012.4151369441
135.5,0.0,177420.56121948955,24496.319626674052
136.0,0.0,175616.34575746005,31404.21127170972
136.5,0.0,171986.66387294608,39956.24612859057
137.0,0.0,166513.45246052108,50282.901753399165
137.5,0.0,159139.62830424853,62299.48886648725
138.0,0.0,149860.27463343472,75529.86579520494
138.5,0.0,138840.28911919135,89003.24772504136
139.0,0.0,126414.85126682976,101554.76121735403
139.5,0.0,112925.40275358633,112397.40795757752
140.0,0.0,98691.11359561671,121055.76700942832
140.5,0.0,84067.46126465128,127091.74710503225
141.0,0.0,69463.50236935382,130061.61325128673
141.5,0.0,55344.46225755765,129541.02819645633
142.0,0.0,42223.2233948864,125183.85675261688
142.5,0.0,30637.34518296594,116812.7997034317
143.0,0.0,21104.437537990972,104546.42340975732
143.5,0.0,14048.668395212497,88955.59711367071
144.0,0.0,9695.84944282583,71215.59764696457
144.5,0.0,7955.5258154664325,53157.644816628585
145.0,0.0,8369.98878863301,37004.56308907957
145.5,0.0,10299.673706670284,24519.61252876543
146.0,0.0,13343.974119096423,15982.017154719064
146.5,0.0,17467.33374482347,10487.12885118731
147.0,0.0,22781.09370830038,7029.8530483420745
147.5,0.0,29405.41170263513,4881.3596703762
148.0,0.0,37413.87194297559,3567.2532539895165
148.5,0.0,46805.864338655265,2791.2179528019933
149.0,0.0,57496.46162130436,2373.5653163274324
149.5,0.0,69319.05321715437,2209.8028043035674
150.0,0.0,82033.48059681283,2244.4420885548766
150.5,0.0,95334.07357744384,2455.1596122997857
151.0,0.0,108856.97006727701,2843.7653370686376
151.5,0.0,122190.01234692497,3431.652292805895
152.0,0.0,134889.666784115,4258.266423793768
152.5,0.0,146508.36027231265,5381.697280899231
153.0,0.0,156632.6645945434,6880.814537419323
153.5,0.0,164927.63336916492,8858.502085194881
154.0,0.0,171175.9784985696,11445.463527478469
154.5,0.0,175295.98916123292,14803.722887475014
155.0,0.0,177324.8483378458,19128.16985983019
155.5,0.0,177367.5421224914,24643.023460083605
156.0,0.0,175529.88498525115,31587.474006558896
156.5,0.0,171864.0898782691,40180.486931799984
157.0,0.0,166351.01044935366,50548.92343678354
157.5,0.0,158934.05531452206,62600.18030259389
158.0,0.0,149612.02279780898,75843.88484599884
158.5,0.0,138558.0466519592,89290.24103470027
159.0,0.0,126116.26611453493,101765.67082387033
159.5,0.0,112628.45844436201,112504.48898671138
160.0,0.0,98408.3611505131,121059.92045121505
160.5,0.0,83807.53744837141,127006.42505205193
161.0,0.0,69232.61888493226,129903.42430767146
161.5,0.0,55147.149570459515,129326.41547223873
162.0,0.0,42062.624291667424,124928.50983602216
162.5,0.0,30515.278587160006,116532.03226685805
163.0,0.0,21021.302224781077,104255.84487897395
163.5,0.0,14003.240603263159,88671.66179789195
164.0,0.0,9685.112176752476,70955.49060361786
164.5,0.0,7974.802675133425,52937.80240725143
165.0,0.0,8414.095773195455,36836.56613262361
165.5,0.0,10365.677497050097,24403.848066992527
166.0,0.0,13433.065096478429,15907.217293344187
166.5,0.0,17582.83444080806,10440.060090974268
167.0,0.0,22926.177396749932,7000.717263176887
167.5,0.0,29581.70714147814,4863.764519115942
168.0,0.0,37620.42769943501,3557.226569528154
168.5,0.0,47038.618567255624,2786.386675894172
169.0,0.0,57748.46475274741,2372.600422392411
169.5,0.0,69581.38602344635,2212.0708627990066
170.0,0.0,82296.4759718474,2249.7985871083447
170.5,0.0,95588.39849707537,2463.8369324114497
171.0,0.0,109094.34221092665,2856.3248211301548
171.5,0.0,122403.56933675784,3448.9816399800784
172.0,0.0,135074.1146120501,4281.611254933227
172.5,0.0,146660.0126397383,5412.720057021513
173.0,0.0,156749.41713143705,6921.675539313705
173.5,0.0,165008.8458108939,8911.955560124528
174.0,0.0,171222.19316358957,11514.95609596504
174.5,0.0,175308.42328177058,14893.468124300824
175.0,0.0,177304.67922779714,19243.147519665697
175.5,0.0,177315.13045660284,24788.80529078415
176.0,0.0,175444.17287979586,31769.696361941813
176.5,0.0,171742.41824534038,40403.65477423338
177.0,0.0,166189.60185735708,50814.03356344563
177.5,0.0,158729.5474571764,62900.487765991726
178.0,0.0,149364.63694493385,76158.60205967212
178.5,0.0,138276.14155173686,89579.46745162619
179.0,0.0,125817.39300665764,101979.82649424206
179.5,0.0,112330.91090885726,112614.41826402025
180.0,0.0,98124.94194902689,121065.8999890354
180.5,0.0,83546.99555870681,126921.9604321935
181.0,0.0,69001.21466788028,129745.3573144883
181.5,0.0,54949.42344303497,129111.44872249813
182.0,0.0,41901.708906168344,124672.54936379383
182.5,0.0,30392.96940628845,116250.55809560216
183.0,0.0,20937.966665343665,103964.58384712126
183.5,0.0,13957.617746409263,88387.14702940136
184.0,0.0,9674.143740979349,70694.95501984592
184.5,0.0,7993.771254634948,52717.69815929867
185.0,0.0,8457.78695763714,36668.447540742156
185.5,0.0,10431.149832478704,24288.035810010217
186.0,0.0,13521.516549338896,15832.393178391665
186.5,0.0,17697.610406663625,10392.973776473691
187.0,0.0,23070.49914247378,6971.564992433842
187.5,0.0,29757.27733922492,4846.151120420411
188.0,0.0,37826.381658881204,3547.1777638368467
188.5,0.0,47270.96903454957,2781.5273442743546
189.0,0.0,58000.299505279465,2371.5992235202616
189.5,0.0,69843.77580737394,2214.2915751628234
190.0,0.0,82559.70609959927,2255.0932194130305
190.5,0.0,95843.07177023569,2472.433454019712
191.0,0.0,109332.1151493739,2868.7789409020256
191.5,0.0,122617.53317997602,3466.173872721104
192.0,0.0,135258.947821903,4304.778129508297
192.5,0.0,146812.01948588822,5443.512686598409
193.0,0.0,156866.49895024922,6962.240341729172
193.5,0.0,165090.37954958406,8965.030399593268
194.0,0.0,171268.7462236692,11583.969259973248
194.5,0.0,175321.2425033129,14982.614649720015
195.0,0.0,177284.9731685649,19357.392429031835
195.5,0.0,177263.2900191298,24933.717609280953
196.0,0.0,175359.16557532566,31950.93739162028
196.5,0.0,171621.59703855784,40625.81024921604
197.0,0.0,166029.1683455796,51078.28322385159
197.5,0.0,158526.04609946086,63200.43313274494
198.0,0.0,149118.0704555872,76473.984895147
198.5,0.0,137994.55055067228,89870.83552113448
199.0,0.0,125518.22283919877,102197.13234225195
199.5,0.0,112032.74920347209,112727.14034119726
200.0,0.0,97840.8495461767,121073.65783881486
200.5,0.0,83285.83324065314,126838.31195924457
201.0,0.0,68769.29082612098,129587.37765567726
201.5,0.0,54751.28788524819,128896.0999101125
202.0,0.0,41740.48397419739,124415.95292523461
202.5,0.0,30270.42718660289,115968.35939790391
203.0,0.0,20854.44340875661,103672.6266233204
203.5,0.0,13911.815671102702,88102.04310007792
204.0,0.0,9662.963423960458,70433.9858974015
204.5,0.0,8012.454081798856,52497.33312695978
205.0,0.0,8501.087814184322,36500.21473166387
205.5,0.0,10496.11987005707,24172.185846913664
206.0,0.0,13609.362468228997,15757.552914995935
206.5,0.0,17811.69995479222,10345.875480470479
207.0,0.0,23214.09963239853,6942.400009000223
207.5,0.0,29932.16248831965,4828.5221555100825
208.0,0.0,38031.7705317683,3537.108949204755
208.5,0.0,47502.946800897815,2776.6418764300156
209.0,0.0,58251.99043709614,2370.5637278550344
209.5,0.0,70106.24085679428,2216.4672767183565
210.0,0.0,82823.18371008705,2260.3288743745634
210.5,0.0,96098.10130911427,2480.9528622157186
211.0,0.0,109570.29258269447,2881.132459411071
211.5,0.0,122831.90382538342,3483.2351735923135
212.0,0.0,135444.16294679206,4327.775070437799
212.5,0.0,146964.3741555632,5474.085550212475
213.0,0.0,156983.90033968477,7002.522308563145
213.5,0.0,165172.22185613253,9017.743683611074
214.0,0.0,171315.62184873252,11652.52462612246
214.5,0.0,175334.42762735908,15071.189398892986
215.0,0.0,177265.7070752673,19470.937450100748
215.5,0.0,177211.99308274497,25077.79920553494
216.0,0.0,175274.82991378635,32131.24047325839
216.5,0.0,171501.5873945245,40846.99733679778
217.0,0.0,165869.66669785918,51341.70835421291
217.5,0.0,158323.50852301417,63500.02892533745
218.0,0.0,148872.29090783812,76790.0027947735
218.5,0.0,137713.2606108889,90164.26862728538
219.0,0.0,125218.75266916612,102417.51452776445
219.5,0.0,111733.96579137335,112842.62170420916
220.0,0.0,97556.07936064042,121083.16412460562
220.5,0.0,83024.04912075927,126755.45168185495
221.0,0.0,68536.848808999,129429.46033916569
221.5,0.0,54552.74683967458,128680.34752306264
222.0,0.0,41578.955772870635,124158.70249558015
222.5,0.0,30147.660527615128,115685.42147163162
223.0,0.0,20770.74341102875,103379.96189547956
223.5,0.0,13865.847790475433,87816.34230018298
224.0,0.0,9651.587045754364,70172.57993393207
224.5,0.0,8030.869013010944,52276.70964664648
225.0,0.0,8544.017830645913,36331.87579410038
225.5,0.0,10560.609340116172,24056.308418557735
226.0,0.0,13696.62785126279,15682.70459087074
226.5,0.0,17925.130947607893,10298.770708183785
227.0,0.0,23357.008039485478,6913.225982345757
227.5,0.0,30106.39086110617,4810.88015751298
228.0,0.0,38236.619506416646,3527.022029253928
228.5,0.0,47734.57255551678,2771.7319010324995
229.0,0.0,58503.553402617676,2369.495546698729
229.5,0.0,70368.7926228681,2218.5997661281294
230.0,0.0,83086.91649175636,2265.5077224773954
230.5,0.0,96353.4915490952,2489.397887983569
231.0,0.0,109808.8760228606,2893.3888805099095
231.5,0.0,123046.68007821222,3500.170071967846
232.0,0.0,135629.75624798072,4350.607940269639
232.5,0.0,147117.07050295713,5504.446218642781
233.0,0.0,157101.61286534008,7042.53116886165
233.5,0.0,165254.3620969668,9070.107821309972
234.0,0.0,171362.8072287273,11720.637851426429
234.5,0.0,175347.96355607137,15159.211819859798
235.0,0.0,177246.86325018725,19583.806184793324
235.5,0.0,177161.2188419632,25221.077707070166
236.0,0.0,175191.141448589,32310.636059053246
236.5,0.0,171382.36111377447,41067.24602492623
237.0,0.0,165711.0661686192,51604.331539845974
237.5,0.0,158121.9054611694,63799.27816334785
238.0,0.0,148627.27852828166,77106.62389297465
238.5,0.0,137432.26859028588,90459.69935744542
239.0,0.0,124918.98579886093,102640.91659451995
239.5,0.0,111434.55711201527,112960.84694778918
240.0,0.0,97270.6285601736,121094.40661129107
240.5,0.0,82761.64258030777,126673.36521955709
241.0,0.0,68303.89020794872,129271.59015003286
241.5,0.0,54353.80403400916,128464.17663953177
242.0,0.0,41417.13003360556,123900.78445936806
242.5,0.0,30024.67709130649,115401.73265267209
243.0,0.0,20686.876186095633,103086.58057693992
243.5,0.0,13819.725423514155,87530.03866627766
244.0,0.0,9640.027531155094,69910.73519320549
244.5,0.0,8049.0300879320575,52055.83094737434
245.0,0.0,8586.591682418157,36163.439071736844
245.5,0.0,10624.63403455229,23940.4135458922
246.0,0.0,13783.330460430201,15607.856012834483
246.5,0.0,18037.922734394047,10251.664737706913
247.0,0.0,23499.244004425593,6884.046396344854
247.5,0.0,30279.98066790793,4793.2274861911565
248.0,0.0,38440.943828640375,3516.9187187076313
248.5,0.0,47965.85782849005,2766.7988168541283
249.0,0.0,58754.996397935756,2368.3959950696785
249.5,0.0,70631.43627079272,2220.690451543705
250.0,0.0,83350.90744205688,2270.6314166197117
250.5,0.0,96609.24367381363,2497.7705771227
251.0,0.0,110047.86493235239,2905.5508041203384
251.5,0.0,123261.85966118943,3516.981909432448
252.0,0.0,135815.72368732974,4373.281047075441
252.5,0.0,147270.10275125157,5534.600236928738
253.0,0.0,157219.62908213955,7082.274024451492
253.5,0.0,165336.7912563024,9122.131834490208
254.0,0.0,171410.291854735,11788.320258750095
254.5,0.0,175361.83827444486,15246.69587227592
255.0,0.0,177228.4280040875,19696.015385891373
255.5,0.0,177110.95161464065,25363.572374799685
256.0,0.0,175108.08218842806,32489.14470872358
256.5,0.0,171263.8979728709,41286.57520581907
257.0,0.0,165553.34554086105,51866.16402552587
257.5,0.0,157921.21836381318,64098.174273028206
258.0,0.0,148383.024404167,77423.81162249268
258.5,0.0,137151.5806995439,90757.06363333315
259.0,0.0,124618.93196712316,102867.29387111242
259.5,0.0,111134.52388443596,113081.815291083
260.0,0.0,96984.49590677243,121107.38997349732
260.5,0.0,82498.613600795,126592.0513883665
261.0,0.0,68070.41666094032,129113.76134911226
261.5,0.0,54154.46294143224,128247.57871425379
262.0,0.0,41255.01196712491,123642.18946707684
262.5,0.0,29901.483722955378,115117.28418309063
263.0,0.0,20602.850064019876,102792.47564252363
263.5,0.0,13773.458235847096,87243.12777100294
264.0,0.0,9628.295580348324,69648.45085402021
264.5,0.0,8066.948478508595,51834.700870462104
265.0,0.0,8628.820497765759,35994.91288030141
265.5,0.0,10688.205398851682,23824.51078670148
266.0,0.0,13869.482709950706,15533.01453792708
266.5,0.0,18150.088260261604,10204.562520526406
267.0,0.0,23640.81983440323,6854.86450194497
267.5,0.0,30452.942173971725,4775.566320010199
268.0,0.0,38644.75066878803,3506.8005679746807
268.5,0.0,48196.80649709336,2761.8438477522523
269.0,0.0,59006.320682894606,2367.2661787670127
269.5,0.0,70894.17146767635,2222.740474717182
270.0,0.0,83615.15540108959,2275.701261448291
270.5,0.0,96865.35596535492,2506.0725164657083
271.0,0.0,110287.25693709122,2917.6202250224655
271.5,0.0,123477.43931336279,3533.67323161658
272.0,0.0,136002.06091762468,4395.797655490772
272.5,0.0,147423.46536631472,5564.55178737368
273.0,0.0,157337.94227170918,7121.756204936382
273.5,0.0,165419.50150726488,9173.822451831496
274.0,0.0,171458.0668846942,11855.580222851562
274.5,0.0,175376.04196314837,15333.651757968126
275.0,0.0,177210.39046194748,19807.577072761607
275.5,0.0,177061.1792840125,25505.296608036555
276.0,0.0,175025.63862860782,32666.779905396896
276.5,0.0,171146.18333706036,41504.99556237189
277.0,0.0,165396.49041325602,52127.2081537853
277.5,0.0,157721.43664945906,64396.702190909804
278.0,0.0,148139.52820843176,77741.52348920585
278.5,0.0,136871.21105802065,91056.29718465368
279.0,0.0,124318.60685166004,103096.60858465303
279.5,0.0,110833.87066846929,113205.53736389506
280.0,0.0,96697.68142655873,121122.13353331505
280.5,0.0,82234.96258690594,126511.52042000614
281.0,0.0,67836.42977891988,128955.97636642089
281.5,0.0,53954.72676760781,128030.5507153019
282.0,0.0,41092.606310192095,123382.91188019948
282.5,0.0,29778.086578477563,114832.06983307311
283.0,0.0,20518.672430673032,102497.64183491645
283.5,0.0,13727.05462919312,86955.6064629144
284.0,0.0,9616.400249454551,69385.7269627491
284.5,0.0,8084.633304036748,51613.32363314838
285.0,0.0,8670.712945043439,35826.30529892204
285.5,0.0,10751.331916711435,23708.609073294116
286.0,0.0,13955.093351292988,15458.1869646949
286.5,0.0,18261.636019462523,10157.468617897115
287.0,0.0,23781.742643518453,6825.683286886238
287.5,0.0,30625.279897471348,4757.898651245923
288.0,0.0,38848.04122354303,3496.6689795937677
288.5,0.0,48427.41665416444,2756.868079496087
289.0,0.0,59257.52233176691,2366.1070531052574
