time,population_u,population_v,population_w
34.5,0.0,120156.361640396,12143.698219465428
35.0,0.0,134303.3547696288,14827.538130924473
35.5,0.0,146010.4269269764,18423.60508897698
36.0,0.0,154654.0328065283,23149.61470859202
36.5,0.0,159964.30831930105,29263.199154569906
37.0,0.0,161952.98145485154,37050.466586436225
37.5,0.0,160773.0451844457,46796.42673449714
38.0,0.0,156585.13063519952,58721.48775528649
38.5,0.0,149491.09711323472,72860.4572131646
39.0,0.0,139565.8915452838,88858.79000868232
39.5,0.0,126994.28786681914,105698.58631959464
40.0,0.0,112261.84912786643,121534.48758496359
40.5,0.0,96200.84533523886,134106.4857305496
41.0,0.0,79736.27683530137,141769.01711525815
41.5,0.0,63662.23651121366,143920.59648099024
42.0,0.0,48651.056933600536,140587.9936515812
42.5,0.0,35306.76906345984,132068.539201634
43.0,0.0,24170.877274007093,118868.56892734992
43.5,0.0,15675.76025148995,101819.6792796454
44.0,0.0,10052.489115790342,82253.69717000403
44.5,0.0,7213.585356774575,62109.094439373155
45.0,0.0,6682.897364961568,43754.51999449518
45.5,0.0,7740.33834547546,29228.762577245485
46.0,0.0,9855.291696877888,19112.2754656607
46.5,0.0,12921.893306302334,12543.390605510831
47.0,0.0,17064.2817821283,8388.626517304574
47.5,0.0,22473.07224224043,5792.135146079495
48.0,0.0,29336.527924238362,4189.081780700202
48.5,0.0,37790.749859288844,3223.737721365288
49.0,0.0,47874.23587906661,2678.407624500702
49.5,0.0,59495.158966842224,2424.471585217323
50.0,0.0,72421.7026945413,2391.0626144723647
50.5,0.0,86296.93211243987,2545.8748921355073
51.0,0.0,100669.47210974975,2883.966417677337
51.5,0.0,115028.92892093859,3421.8055443761937
52.0,0.0,128840.75686737944,4194.824331087648
52.5,0.0,141581.9801468709,5257.404708578265
53.0,0.0,152780.997474551,6684.61804317115
53.5,0.0,162060.67462638993,8575.220270511352
54.0,0.0,169176.3615536398,11055.380193925475
54.5,0.0,174033.89319630957,14282.334434136561
55.0,0.0,176673.39928201083,18446.48501012473
55.5,0.0,177217.04226599145,23769.13511879607
56.0,0.0,175797.6800359251,30490.692426337584
56.5,0.0,172497.2871749064,38840.24720688342
57.0,0.0,167320.69713378922,48971.89932488575
57.5,0.0,160219.92485140482,60849.40942193941
58.0,0.0,151176.15911605925,74077.33275025772
58.5,0.0,140316.22104111782,87774.46926854378
59.0,0.0,127945.32364001633,100776.01280252566
59.5,0.0,114422.13805432728,112151.3269093387
60.0,0.0,100097.3295674897,121298.44531028518
60.5,0.0,85345.95711663655,127736.88874647988
61.0,0.0,70588.96421768522,131018.84556651502
61.5,0.0,56299.451065308924,130727.90954879788
62.0,0.0,42996.44138334932,126526.28360055182
62.5,0.0,31223.038009928165,118241.77840354483
63.0,0.0,21502.722953741115,105993.62488388384
63.5,0.0,14266.440933237878,90349.79879516152
64.0,0.0,9747.689775139017,72482.22567031247
64.5,0.0,7863.412047139978,54224.60773835335
65.0,0.0,8158.412843813202,37820.65134725263
65.5,0.0,9983.232199049533,25084.15025437542
66.0,0.0,12918.540219354412,16348.772592145106
66.5,0.0,16919.41878350301,10719.747245732276
67.0,0.0,22098.99620103317,7175.701135310964
67.5,0.0,28585.82409550934,4971.45442756298
68.0,0.0,36466.22594327225,3620.970758957854
68.5,0.0,45753.80513570944,2820.253791677822
69.0,0.0,56375.68760429786,2384.6259386146967
69.5,0.0,68172.32920577988,2206.3067643431405
70.0,0.0,80904.92068194784,2227.542596339084
70.5,0.0,94264.59952324533,2424.3162864113674
71.0,0.0,107881.64506738009,2797.014258287974
71.5,0.0,121336.91034191762,3365.667067528747
72.0,0.0,134179.59622006325,4168.266406967315
72.5,0.0,145954.92547323732,5261.23783465106
73.0,0.0,156242.4873652784,6721.4858267037125
73.5,0.0,164700.8817564262,8649.568230861354
74.0,0.0,171107.55220262505,11173.497893900163
74.5,0.0,175377.6744633522,14452.34890939843
75.0,0.0,177548.3921784349,18678.120761899034
75.5,0.0,177728.0199715378,24072.924279363662
76.0,0.0,176028.31310161683,30876.08260160107
76.5,0.0,172508.2020750227,39311.68157513143
77.0,0.0,167153.16034737387,49521.51529258134
77.5,0.0,159904.68604748126,61445.24272092125
78.0,0.0,150746.4088882804,74650.12830782802
78.5,0.0,139817.9537671756,88222.41840418598
79.0,0.0,127428.61646940309,101018.32103555277
79.5,0.0,113922.46563023906,112177.73644489188
80.0,0.0,99635.37383346193,121143.12282725016
80.5,0.0,84933.56219895334,127444.74816174815
81.0,0.0,70232.85283150393,130631.45563573489
81.5,0.0,56003.25448565269,130279.7647715556
82.0,0.0,42761.77859040532,126045.26280838491
82.5,0.0,31050.01987640793,117751.05006492804
83.0,0.0,21390.086865593104,105513.77296156688
83.5,0.0,14211.452876594134,89900.52988578654
84.0,0.0,9745.979283646515,72083.07414390039
84.5,0.0,7909.119146333366,53893.66282579243
85.0,0.0,8245.562859788906,37569.68306850619
85.5,0.0,10109.093320690243,24910.63408232962
86.0,0.0,13085.686696394727,16235.42335116799
86.5,0.0,17132.643345104258,10647.1351088738
87.0,0.0,22361.704878569424,7129.470723489329
87.5,0.0,28897.806323955712,4942.203432525763
88.0,0.0,36822.36307384518,3602.8072293590453
88.5,0.0,46144.01001437536,2809.5975628965843
89.0,0.0,56786.18933810659,2379.394483253784
89.5,0.0,68587.78681474787,2205.39877694657
90.0,0.0,81310.5090242608,2230.525216938806
90.5,0.0,94647.44590380671,2431.2472847498325
91.0,0.0,108231.4911542208,2808.354086009399
91.5,0.0,121646.21388829796,3382.2525204828116
92.0,0.0,134443.3583331056,4191.328597467909
92.5,0.0,146170.44201777375,5292.4536408344675
93.0,0.0,156409.09713718123,6763.054718697782
93.5,0.0,164819.67731783618,8704.305237710507
94.0,0.0,171180.9575136603,11244.92720057073
94.5,0.0,175408.80291124323,14544.768240454656
95.0,0.0,177540.19714403193,18796.57882396166
95.5,0.0,177682.40240455832,24223.002628191192
96.0,0.0,175945.45953690793,31063.28459229392
96.5,0.0,172386.43230732117,39540.08691716734
97.0,0.0,166989.55464515396,49791.16318537168
97.5,0.0,159696.886394781,61747.61137756507
98.0,0.0,150496.073793111,74961.90074405933
98.5,0.0,139535.0071635055,88502.20232205358
99.0,0.0,127130.74188151305,101219.83669662903
99.5,0.0,113626.7342645879,112277.20272070268
100.0,0.0,99353.91661420492,121142.23716898642
100.5,0.0,84674.84332216017,127356.61250397809
101.0,0.0,70003.01762451512,130472.09448072196
101.5,0.0,55806.825538576995,130065.06101341204
102.0,0.0,42601.94328566227,125790.40900897168
102.5,0.0,30928.667044970247,117470.99885693888
103.0,0.0,21307.686026877884,105223.9342008832
103.5,0.0,14166.846823826483,89617.27470586172
104.0,0.0,9736.201680828955,71823.59796442662
104.5,0.0,7929.5332028741705,53674.434155203184
105.0,0.0,8291.042743413233,37402.227067501386
105.5,0.0,10176.783807707885,24795.209849555806
106.0,0.0,13176.768829731072,16160.814642616233
106.5,0.0,17250.34976273854,10600.175323264859
107.0,0.0,22509.03678825336,7100.39884410087
107.5,0.0,29076.150680249906,4924.649590564769
108.0,0.0,37030.51122696711,3592.813797561083
108.5,0.0,46377.70831374317,2804.801562413881
109.0,0.0,57038.42539849199,2378.474598706143
109.5,0.0,68849.71487311568,2207.7282739216266
110.0,0.0,81572.6251904749,2235.96623228203
110.5,0.0,94900.60630967996,2440.0395594573165
111.0,0.0,108467.58025098503,2821.0676657677823
111.5,0.0,121858.49062848891,3399.7856825202803
112.0,0.0,134626.60119942288,4214.9398071804435
112.5,0.0,146320.9956681284,5323.820603028061
113.0,0.0,156524.8575431727,6804.354968963291
113.5,0.0,164899.98399195418,8758.310866837834
114.0,0.0,171226.3191455847,11315.099849429238
114.5,0.0,175420.39440395628,14635.32654977138
115.0,0.0,177519.14965029625,18912.4837498998
115.5,0.0,177629.03543341573,24369.757316423984
116.0,0.0,175858.69649363073,31246.360537763016
116.5,0.0,172263.652156145,39763.64937022447
117.0,0.0,166827.14145947417,50055.57697693371
117.5,0.0,159491.87525426561,62045.09570136211
118.0,0.0,150249.40648466884,75270.40407576378
118.5,0.0,139255.73888445974,88781.66817910357
119.0,0.0,126835.9861619799,101423.95096016263
119.5,0.0,113333.5564832618,112380.6829290989
120.0,0.0,99074.56675782539,121145.63334216908
120.5,0.0,84417.86192827491,127272.53007286483
121.0,0.0,69774.5952289538,130316.3920779409
121.5,0.0,55611.51133673245,129853.59864343745
122.0,0.0,42442.93863611912,125538.41084224317
122.5,0.0,30807.864794166635,117193.46328862119
123.0,0.0,21225.55065331839,104936.3136553561
123.5,0.0,14122.207391299078,89335.97213947645
124.0,0.0,9726.070731726415,71565.8249873967
124.5,0.0,7949.249554694124,53456.65452240029
125.0,0.0,8335.460409876274,37235.93899952247
125.5,0.0,10243.036395710165,24680.645479330247
126.0,0.0,13266.025913171427,16086.789944267324
126.5,0.0,17365.843984410254,10553.600809512842
127.0,0.0,22653.811448933226,7071.57941915385
127.5,0.0,29251.69115622736,4907.260248462351
128.0,0.0,37235.75551223425,3582.9253063433775
128.5,0.0,46608.56727079332,2800.068084287781
129.0,0.0,57288.029235199654,2377.584489132921
129.5,0.0,69109.3099796034,2210.0594484643852
130.0,0.0,81832.74419363211,2241.3819310664794
130.5,0.0,95152.09977150083,2448.777882830101
131.0,0.0,108702.30447004856,2833.6946241107207
131.5,0.0,122069.66976982316,3417.1931701896797
132.0,0.0,134808.9818325021,4238.377414159566
132.5,0.0,146470.89758114843,5354.954426807671
133.0,0.0,156640.1597642661,6845.347993289111
133.5,0.0,164980.01624694603,8811.917695557462
134.0,0.0,171271.58611614213,11384.762282362046
134.5,0.0,175432.07144642356,14725.242822195529
135.0,0.0,177498.3719146719,19027.597996119082
135.5,0.0,177576.12905956453,24515.567976126236
136.0,0.0,175772.59141295147,31428.362852174996
136.5,0.0,172141.72522883632,39986.090149256284
137.0,0.0,166665.7450783196,50319.00846351269
137.5,0.0,159287.94210223234,62342.09226685964
138.0,0.0,150003.65323123615,75579.44873165403
138.5,0.0,138976.9091393592,89063.13268220129
139.0,0.0,126541.09016990352,101631.0697592203
139.5,0.0,113039.90110592208,112486.95568317108
140.0,0.0,98794.64226972211,121150.93598228141
140.5,0.0,84160.33486827089,127189.423582498
141.0,0.0,69545.7101054108,130160.93445369793
141.5,0.0,55415.83122561291,129641.8943400125
142.0,0.0,42283.65634952062,125285.89833753696
142.5,0.0,30686.8517426694,116915.30540209696
143.0,0.0,21143.24158281642,104648.0806764179
143.5,0.0,14077.395258234736,89054.14816976429
144.0,0.0,9715.727069062914,71307.67328597371
144.5,0.0,7968.6713906462655,53238.65942188944
145.0,0.0,8379.469578948878,37069.57629532391
145.5,0.0,10308.757787584187,24566.078185005925
146.0,0.0,13354.638527813371,16012.774444153752
146.5,0.0,17480.60230906268,10507.031184483554
147.0,0.0,22797.803814007253,7042.758234379885
147.5,0.0,29426.473224384863,4889.862393190288
148.0,0.0,37440.3492349111,3573.0213031954204
148.5,0.0,46838.95801923824,2795.3112545328127
149.0,0.0,57537.38821656328,2376.6616611747017
149.5,0.0,69368.87999370017,2212.3462672380874
150.0,0.0,82093.01705576488,2246.738516729137
150.5,0.0,95403.86684456238,2457.438192748328
151.0,0.0,108937.36339805125,2846.2192618002664
151.5,0.0,122281.19883970701,3434.467061034463
152.0,0.0,134991.699393726,4261.641280536354
152.5,0.0,146621.11276883786,5385.86326346843
153.0,0.0,156755.75598485177,6886.051189400559
153.5,0.0,165060.33923538774,8865.153752316155
154.0,0.0,171317.1646395404,11453.954923526553
154.5,0.0,175444.10962725437,14814.571898865313
155.0,0.0,177478.03533722583,19141.99279966651
155.5,0.0,177523.7732305594,24660.523538275134
156.0,0.0,175687.17084174117,31609.397521755778
156.5,0.0,172020.62844548144,40207.52743213096
157.0,0.0,166505.3044505493,50581.575202490865
157.5,0.0,159085.00148205282,62638.692763663705
158.0,0.0,149758.72380247753,75889.06385951281
158.5,0.0,138698.44344414765,89346.54143954553
159.0,0.0,126245.99509209319,101841.09901383819
159.5,0.0,112745.71434014793,112595.93702745734
160.0,0.0,98514.09533266923,121158.0673488834
160.5,0.0,83902.22210896951,127107.21639205689
161.0,0.0,69316.33035350732,130005.64694359331
161.5,0.0,55219.76122051972,129429.87746948282
162.0,0.0,42124.08010696905,125032.80629786807
162.5,0.0,30565.619158810154,116636.46606261849
163.0,0.0,21060.75779543688,104359.18244201811
163.5,0.0,14032.417412977595,88771.75654464078
164.0,0.0,9705.186067402523,71049.10371997936
164.5,0.0,7987.822778744884,53020.417734550356
165.0,0.0,8423.103221747719,36903.116512863606
165.5,0.0,10373.990226748638,24451.493265409496
166.0,0.0,13442.658592532558,15938.758737786475
166.5,0.0,17594.685788038183,10460.460446810008
167.0,0.0,22941.082084467238,7013.931524516929
167.5,0.0,29600.568876239042,4872.453785586909
168.0,0.0,37644.36412711966,3563.100660491833
168.5,0.0,47068.9483736923,2790.5308374618903
169.0,0.0,57786.56381916092,2375.706684914541
169.5,0.0,69628.47899560552,2214.5901179820603
170.0,0.0,82353.49031216046,2252.038287052317
170.5,0.0,95655.9467550809,2466.0238646424405
171.0,0.0,109172.7892716606,2858.6462780171187
171.5,0.0,122493.10338779993,3451.613711877759
172.0,0.0,135174.77300943143,4284.739855613659
172.5,0.0,146771.65414775975,5416.558204846897
173.0,0.0,156871.65306011113,6926.478967610183
173.5,0.0,165140.95381587194,8918.037565959949
174.0,0.0,171363.0495334904,11522.70131364121
174.5,0.0,175456.4975340338,14903.343228415868
175.0,0.0,177458.12190913118,19255.70421017332
175.5,0.0,177471.94281983492,24804.66672605628
176.0,0.0,175602.4020359488,31789.51260600176
176.5,0.0,171900.32147131712,40428.01047836974
177.0,0.0,166345.77331731282,50843.31855910622
177.5,0.0,158883.00646933183,62934.91434459678
178.0,0.0,149514.58105722335,76199.2211327359
178.5,0.0,138420.32453961336,89631.81557218666
179.0,0.0,125950.6966931431,102053.95408945125
179.5,0.0,112450.99158520358,112707.57688114824
180.0,0.0,98232.92068948926,121166.99887685306
180.5,0.0,83643.5194627571,127025.88823308484
181.0,0.0,69086.45342189974,129850.51315117547
181.5,0.0,55023.30050916059,129217.5343241876
182.0,0.0,41964.21090304163,124779.12325079678
182.5,0.0,30444.170036214142,116356.93561943926
183.0,0.0,20978.104625401473,104069.61073569402
183.5,0.0,13987.28198976081,88488.79025730058
184.0,0.0,9694.45915513675,70790.11058096477
184.5,0.0,8006.718840517986,52801.92550160331
185.0,0.0,8466.380428507511,36736.55780739724
185.5,0.0,10438.757063707875,24336.890444757555
186.0,0.0,13530.113808492426,15864.743031592614
186.5,0.0,17708.125701362766,10413.888913972889
187.0,0.0,23083.67936752437,6985.099690224958
187.5,0.0,29774.010569162736,4855.034951745681
188.0,0.0,37847.82945222141,3553.1640903681614
188.5,0.0,47298.56262646261,2785.7278035976146
189.0,0.0,58035.574835637985,2374.7208763689227
189.5,0.0,69888.12080808046,2216.792770095373
190.0,0.0,82614.17379215825,2257.28360133097
190.5,0.0,95908.34623113854,2474.538022329418
191.0,0.0,109408.58631140023,2870.979784907605
191.5,0.0,122705.38543575948,3468.6385086813766
192.0,0.0,135358.2026051549,4307.680159724112
192.5,0.0,146922.51950544302,5447.048354029414
193.0,0.0,156987.84648358866,6966.6430585962735
193.5,0.0,165221.85292708606,8970.584133392027
194.0,0.0,171409.23081129225,11591.020420527553
194.5,0.0,175469.22176116743,14991.580441940065
195.0,0.0,177438.61418395783,19368.761026756456
195.5,0.0,177420.61563351785,24948.031471007853
196.0,0.0,175518.25743484884,31968.745929907527
196.5,0.0,171780.77128611633,40647.57740269748
197.0,0.0,166187.11457293492,51104.26917620346
197.5,0.0,158681.9203449931,63230.76641963527
198.0,0.0,149271.19752712606,76509.89106416782
198.5,0.0,138142.54259338923,89918.8834308136
199.0,0.0,125655.1961176502,102269.56161301296
199.5,0.0,112155.73223596354,112821.83665939514
200.0,0.0,97951.11588175228,121177.71273895323
200.5,0.0,83384.22480799373,126945.42755813543
201.0,0.0,68856.07837314291,129695.52322216099
201.5,0.0,54826.44955832241,129004.85596697882
202.0,0.0,41804.050674624414,124524.84130698972
202.5,0.0,30322.507895238832,116076.70735301527
203.0,0.0,20895.287400031517,103779.35999358694
203.5,0.0,13941.996446822284,88205.2448698155
204.0,0.0,9683.556276819309,70530.69068395597
204.5,0.0,8025.372287797843,52583.18113416732
205.0,0.0,8509.316889416501,36569.90032395937
205.5,0.0,10503.077242001495,24222.270876372426
206.0,0.0,13617.026454368086,15790.728465023978
206.5,0.0,17820.94696210111,10367.31748424823
207.0,0.0,23225.62167543965,6956.263474080294
207.5,0.0,29946.823303495876,4837.606594242678
208.0,0.0,38050.76710545544,3543.2123590082297
208.5,0.0,47527.81821664259,2780.9030767372637
209.0,0.0,58284.43402296224,2373.7054105687193
209.5,0.0,70147.81417614539,2218.955752716855
210.0,0.0,82875.07320480538,2262.4764644814145
210.5,0.0,96161.06874844129,2482.9832967539387
211.0,0.0,109644.75623003524,2883.223228605865
211.5,0.0,122918.04512866723,3485.5459518191556
212.0,0.0,135541.9867834882,4330.4680477358415
212.5,0.0,147073.70582764508,5477.341292259601
213.0,0.0,157104.33147824422,7006.553220034214
213.5,0.0,165303.02981243673,9022.805913460457
214.0,0.0,171455.69943534452,11658.92797822183
214.5,0.0,175482.27058427595,15079.30310259035
215.0,0.0,177419.49723213483,19481.187022515314
215.5,0.0,177369.77294593953,25090.645658065034
216.0,0.0,175434.71400885846,32147.128340873303
216.5,0.0,171661.95052018514,40866.25881535834
217.0,0.0,166029.2977624332,51364.45064154342
217.5,0.0,158481.71352662882,63526.25362898384
218.0,0.0,149028.5522662612,76821.0441948726
218.5,0.0,137865.0925459056,90207.67922183938
219.0,0.0,125359.49787273783,102487.85635797506
219.5,0.0,111859.9381541602,112938.68569420959
220.0,0.0,97668.68004110597,121190.19857246304
220.5,0.0,83124.33710507427,126865.82879481476
221.0,0.0,68625.20508414527,129540.67158555567
221.5,0.0,54629.209482403465,128791.83636007468
222.0,0.0,41643.60183958699,124269.95456795768
222.5,0.0,30200.63650540765,115795.77607465426
223.0,0.0,20812.311364033005,103488.42604728766
223.5,0.0,13896.567713407516,87921.11738145772
224.0,0.0,9672.486287836922,70270.84236010342
224.5,0.0,8043.794093666475,52364.184538110654
225.0,0.0,8551.9258687772,36403.14547205025
225.5,0.0,10566.966591557826,24107.636591965085
226.0,0.0,13703.41500167715,15716.71673434293
226.5,0.0,17933.170038524204,10320.747394403501
227.0,0.0,23366.930100705915,6927.423809978584
227.5,0.0,30119.02695094011,4820.169503765725
228.0,0.0,38253.19396398285,3533.246242224205
228.5,0.0,47756.72796916047,2776.057523192021
229.0,0.0,58533.15012864597,2372.6613396940556
229.5,0.0,70407.56452598117,2221.080400967121
230.0,0.0,83136.19161967107,2267.6186037244124
230.5,0.0,96414.11575014536,2491.361938219615
231.0,0.0,109881.299219233,2895.3795449057952
231.5,0.0,123131.08151507366,3502.339866138871
232.0,0.0,135726.12341683882,4353.108487964777
232.5,0.0,147225.20971438382,5507.443445227223
233.0,0.0,157221.10323823098,7046.217713380594
233.5,0.0,165384.47808316682,9074.713442219247
234.0,0.0,171502.44719147813,11726.437273128866
234.5,0.0,175495.63363036062,15166.527697524347
235.0,0.0,177400.75808650994,19593.002174666275
235.5,0.0,177319.3986958161,25232.532613085044
236.0,0.0,175351.7521808731,32324.685438721903
236.5,0.0,171543.83608599304,41084.07970772312
237.0,0.0,165872.29744645298,51623.88130867773
237.5,0.0,158282.361779041,63821.377171755004
238.0,0.0,148786.62916138233,77132.65131330596
238.5,0.0,137587.97281979021,90498.1417509239
239.0,0.0,125063.60895289175,102708.77913855878
239.5,0.0,111563.61308602318,113058.09904587732
240.0,0.0,97385.61346895891,121204.45166129684
240.5,0.0,82863.85605938794,126787.09100358281
241.0,0.0,68393.83396398478,129385.9559977834
241.5,0.0,54431.58180835838,128578.47167931151
242.0,0.0,41482.86711688679,124014.45859855137
242.5,0.0,30078.559777961986,115514.13767165264
243.0,0.0,20729.181664671472,103196.80569312465
243.5,0.0,13851.00228802855,87636.40580502679
244.0,0.0,9661.257186670502,70010.56504185204
244.5,0.0,8061.99387952448,52144.93672109146
245.0,0.0,8594.21876388622,36236.29557744598
245.5,0.0,10630.438566785828,23992.99022727961
246.0,0.0,13789.295029486773,15642.709904092591
246.5,0.0,18044.81203134195,10274.180100176483
247.0,0.0,23507.62201872227,6898.581751666525
247.5,0.0,30290.637519523174,4802.724520741605
248.0,0.0,38455.12313511479,3523.266511008345
248.5,0.0,47985.30125092534,2771.1919563353954
249.0,0.0,58781.72890208046,2371.5896147020007
249.5,0.0,70667.37480976777,2223.1678949782504
250.0,0.0,83397.53015023407,2272.7115271804187
250.5,0.0,96667.48718900356,2499.675898432319
251.0,0.0,110118.21437409031,2907.4512704344306
251.5,0.0,123344.49287307107,3519.0235489779284
252.0,0.0,135910.60988635637,4375.605757112796
252.5,0.0,147377.02753487576,5537.360337769424
253.0,0.0,157338.15699611636,7085.643634307105
253.5,0.0,165466.19168901152,9126.31575837002
254.0,0.0,171549.46655032635,11793.559686736737
254.5,0.0,175509.30161420265,15253.268321766505
255.0,0.0,177382.3853354948,19704.223511534572
255.5,0.0,177269.4789158728,25373.71212559757
256.0,0.0,175269.35507260627,32501.438762906775
256.5,0.0,171426.40822988187,41301.060742409056
257.0,0.0,165716.09207424519,51882.57553577877
257.5,0.0,158083.84498704848,64116.135696665144
258.0,0.0,148545.4157805737,77444.68357469061
258.5,0.0,137311.18444619825,90790.21353525204
259.0,0.0,124767.53824653296,102932.27536399852
259.5,0.0,111266.76227320367,113180.05599384192
260.0,0.0,97101.9173613449,121220.47168245018
260.5,0.0,82602.78189699144,126709.21697705795
261.0,0.0,68161.96575979589,129231.37692542037
261.5,0.0,54233.56830659781,128364.7598913107
262.0,0.0,41321.84938974813,123758.35011107266
262.5,0.0,29956.281676258066,115231.78882970066
263.0,0.0,20645.903326787266,102904.4964130166
263.5,0.0,13805.306295143451,87351.10887306796
264.0,0.0,9649.876269257893,69749.85895983949
264.5,0.0,8079.9801812335745,51925.4394972609
265.0,0.0,8636.205492682635,36069.35361989704
265.5,0.0,10693.504758689302,23878.334817924046
266.0,0.0,13874.679858433721,15568.71026787398
266.5,0.0,18155.887419386025,10227.617188311966
267.0,0.0,23647.711918949488,6869.7384202506955
267.5,0.0,30461.66802612648,4785.272507176451
268.0,0.0,38656.564815422564,3513.273920883531
268.5,0.0,48213.54476460009,2766.3071397802114
269.0,0.0,59030.173786983185,2370.491100865721
269.5,0.0,70927.24608251323,2225.219287971713
270.0,0.0,83659.08841954512,2277.756566005293
270.5,0.0,96921.18189691447,2507.9268894581837
271.0,0.0,110355.49998382032,2919.4406224945783
271.5,0.0,123558.27693577266,3535.599876411951
272.0,0.0,136095.443249705,4397.96358014075
272.5,0.0,147529.15553880233,5567.0967765642545
273.0,0.0,157455.48807368262,7124.837149641886
273.5,0.0,165548.16490080752,9177.620708230968
274.0,0.0,171596.7505716221,11860.305084505828
274.5,0.0,175523.2661524836,15339.53716800673
275.0,0.0,177364.36883373343,19814.8657188053
275.5,0.0,177220.00132569653,25514.20118017661
276.0,0.0,175187.50796591022,32677.40664026691
276.5,0.0,171309.64985430113,41517.21917227425
277.0,0.0,165560.66317914607,52140.54456387881
277.5,0.0,157886.1462818475,64410.52592541152
278.0,0.0,148304.90255748015,77757.11256796881
278.5,0.0,137034.73044842877,91083.84015679732
279.0,0.0,124471.29611461649,103158.2940113838
279.5,0.0,110969.39218022757,113304.53895354574
280.0,0.0,96817.59362278975,121238.26179611351
280.5,0.0,82341.11521168047,126632.2126000121
281.0,0.0,67929.60142134038,129076.93712112824
281.5,0.0,54035.17086888217,128150.70047699755
282.0,0.0,41160.55160261805,123501.62676773897
282.5,0.0,29833.80614405286,114948.72685840605
283.0,0.0,20562.481227144923,102611.49618887863
283.5,0.0,13759.485519982105,87065.22582933378
284.0,0.0,9638.350237129034,69488.72491689006
284.5,0.0,8097.760640548464,51705.69526165576
285.0,0.0,8677.894773826949,35902.323033165456
285.5,0.0,10756.175264115467,23763.673646532334
286.0,0.0,13959.58100714889,15494.720245261016
286.5,0.0,18266.408595728477,10181.060311714786
287.0,0.0,23787.212001637425,6840.894965620578
287.5,0.0,30632.12912191805,4767.814326050166
288.0,0.0,38857.52690544462,3503.269204212863
288.5,0.0,48441.46311535504,2761.4037898805514
289.0,0.0,59278.4864144651,2369.366589386093
289.5,0.0,71187.1779113797,2227.2355271114257
